ip,ip_app_4
93644,1
93660,4
93661,4
93667,1
93668,12
93680,6
93683,1
93686,1
93688,8
93694,3
93711,5
93715,14
93716,5
93726,1
93733,4
93736,1
93738,8
93739,5
93742,1
93743,1
93747,5
93766,4
93772,4
93776,5
93780,9
93781,2
93786,6
93787,1
93789,2
93794,8
93798,2
93808,9
93810,2
93814,8
93836,17
93837,3
93840,4
93842,7
93860,6
93861,6
93866,1
93869,4
93871,4
93886,4
93887,2
93897,1
93901,8
93917,6
93920,11
93922,6
93924,6
93927,2
93931,7
93933,1
93934,3
93946,3
93953,8
93955,2
93956,5
93963,6
93972,4
93976,7
93987,7
93989,1
93996,5
93999,8
94001,4
94003,6
94013,1
94015,1
94020,8
94024,9
94028,7
94031,6
94034,2
94041,7
94042,11
94049,5
94050,9
94051,2
94054,3
94059,6
94066,7
94067,10
94068,5
94070,5
94076,4
94081,3
94085,9
94086,3
94087,2
94092,3
94093,8
94094,5
94101,4
94104,7
94105,1
94107,1
94109,3
94115,5
94117,5
94118,2
94128,4
94132,8
94135,5
94146,4
94147,5
94148,1
94151,2
94154,4
94166,1
94167,13
94168,3
94174,8
94177,6
94179,1
94182,7
94184,6
94187,8
94188,7
94190,2
94203,3
94205,2
94209,10
94211,6
94212,7
94217,2
94220,2
94240,7
94245,8
94246,9
94259,8
94260,8
94267,1
94281,1
94283,4
94288,9
94290,1
94295,5
94299,4
94331,12
94336,3
94362,7
94365,2
94373,8
94385,6
94386,5
94392,7
94404,10
94415,1
94418,2
94427,7
94434,4
94437,1
94438,1
94442,2
94448,4
94450,4
94466,5
94468,3
94475,1
94477,3
94484,1
94486,1
94490,1
94491,3
94519,8
94532,4
94536,6
94538,8
94539,1
94541,3
94546,9
94552,1
94563,1
94570,11
94583,9
94584,1
94591,2
94593,1
94594,3
94597,6
94607,3
94625,1
94640,1
94642,1
94652,1
94662,2
94670,2
94678,2
94724,8
94733,1
94747,6
94751,3
94758,2
94765,6
94768,4
94773,3
94778,3
94784,3
94788,8
94794,4
94803,1
94807,7
94808,1
94812,10
94820,8
94824,1
94826,10
94844,5
94853,6
94865,3
94867,4
94874,5
94877,4
94881,8
94886,2
94888,3
94896,1
94901,5
94905,1
94908,4
94921,2
94924,4
94933,3
94934,2
94936,3
94942,8
94947,5
94954,5
94958,4
94961,1
94971,10
94974,2
94978,1
94991,4
95002,1
95003,2
95006,13
95007,1
95016,6
95020,4
95028,1
95029,14
95031,5
95036,1
95038,3
95041,3
95043,9
95044,3
95063,8
95064,5
95081,2
95083,15
95089,4
95097,4
95098,3
95104,4
95111,12
95124,1
95125,3
95127,1
95129,2
95133,7
95140,3
95145,15
95146,1
95148,3
95152,6
95155,9
95159,1
95171,1
95172,1
95173,12
95177,10
95183,3
95196,2
95199,10
95202,6
95207,5
95210,6
95223,1
95230,2
95245,3
95246,3
95247,6
95248,5
95255,2
95256,4
95261,2
95262,1
95263,11
95264,7
95269,2
95275,8
95294,2
95297,1
95312,6
95320,5
95324,2
95326,5
95329,2
95331,1
95336,4
95355,1
95364,4
95365,12
95366,9
95386,1
95388,2
95398,8
95405,1
95407,12
95411,11
95421,8
95433,2
95434,4
95442,6
95447,7
95450,5
95461,2
95463,1
95468,13
95470,1
95472,2
95484,4
95498,4
95501,1
95504,4
95507,4
95509,11
95516,10
95529,7
95531,2
95540,4
95541,3
95545,7
95546,13
95554,1
95556,3
95567,4
95568,1
95570,1
95571,1
95573,1
95582,5
95585,10
95586,1
95592,2
95601,7
95603,6
95608,1
95609,2
95620,1
95628,2
95631,8
95632,6
95640,3
95647,1
95650,4
95651,1
95656,6
95658,4
95662,10
95663,11
95669,1
95671,1
95672,4
95681,1
95683,3
95686,4
95690,1
95691,16
95692,7
95694,4
95696,1
95709,8
95718,10
95720,2
95725,2
95732,3
95737,5
95738,7
95750,1
95765,5
95766,26
95776,1
95783,2
95788,10
95792,1
95800,3
95805,6
95808,7
95812,1
95818,2
95820,19
95829,4
95834,1
95837,2
95838,5
95843,7
95848,2
95855,1
95856,11
95862,5
95867,1
95870,1
95872,6
95880,10
95884,12
95891,9
95894,5
95901,1
95906,3
95924,5
95925,1
95929,11
95931,4
95936,1
95942,7
95946,2
95949,1
95955,1
95959,4
95960,3
95962,9
95967,8
95968,2
95982,6
95984,4
95991,6
95995,1
96015,2
96017,6
96021,7
96030,6
96031,1
96037,11
96038,2
96049,1
96056,2
96057,7
96060,5
96062,1
96063,9
96066,6
96078,1
96079,10
96081,5
96083,14
96091,8
96096,3
96099,2
96101,8
96102,3
96103,11
96105,11
96106,1
96119,3
96131,5
96135,11
96136,9
96138,3
96139,10
96147,16
96150,1
96153,1
96154,4
96163,3
96165,9
96174,4
96190,10
96192,10
96195,10
96198,1
96201,1
96202,1
96211,2
96216,2
96220,7
96224,8
96244,4
96245,1
96249,8
96263,1
96271,7
96275,7
96286,1
96298,6
96308,5
96313,6
96333,1
96335,9
96336,2
96367,10
96374,2
96388,12
96401,11
96410,2
96411,1
96421,6
96435,1
96442,1
96446,1
96459,12
96464,2
96480,4
96490,3
96496,5
96499,1
96503,8
96508,1
96525,1
96547,1
96575,3
96579,5
96590,3
96591,4
96592,9
96616,5
96618,9
96637,1
96653,1
96663,4
96682,1
96692,13
96696,1
96699,6
96705,1
96710,7
96712,5
96715,7
96723,1
96724,1
96744,3
96751,3
96752,4
96757,5
96760,11
96768,9
96775,8
96777,6
96782,1
96783,2
96784,3
96796,1
96801,1
96806,3
96811,1
96815,5
96831,2
96840,1
96844,6
96850,4
96862,3
96865,15
96866,1
96871,6
96872,1
96878,6
96882,3
96891,4
96892,1
96893,2
96897,1
96898,1
96902,2
96903,4
96906,2
96907,3
96914,2
96916,1
96920,1
96922,1
96933,5
96937,10
96940,5
96945,6
96947,1
96948,11
96955,14
96957,7
96963,1
96964,7
96966,9
96971,2
96974,11
96975,6
96983,6
96984,4
96987,2
96989,6
96995,1
96998,1
97000,5
97013,12
97014,7
97018,10
97028,2
97030,4
97039,6
97043,9
97045,5
97051,1
97053,6
97063,7
97065,6
97067,5
97073,10
97075,2
97078,1
97093,1
97100,2
97104,12
97126,13
97128,2
97131,7
97150,1
97169,4
97177,1
97179,1
97188,1
97190,8
97197,4
97213,4
97219,4
97225,1
97242,8
97254,2
97300,4
97304,2
97306,6
97327,7
97329,7
97338,5
97341,2
97344,2
97347,3
97361,5
97378,3
97382,2
97387,1
97390,4
97392,14
97399,6
97400,1
97412,5
97421,6
97425,2
97426,1
97429,1
97439,4
97447,1
97451,1
97460,2
97461,1
97463,9
97465,3
97474,8
97479,2
97480,1
97490,10
97491,5
97494,8
97500,11
97505,1
97514,8
97518,7
97519,7
97522,4
97530,2
97536,1
97546,4
97551,10
97552,12
97553,9
97560,1
97576,4
97584,7
97600,4
97603,8
97623,2
97626,1
97634,6
97646,13
97647,2
97666,5
97670,8
97677,2
97684,8
97698,1
97716,11
97724,1
97727,1
97738,9
97739,6
97744,15
97765,8
97767,1
97773,8
97777,2
97785,1
97793,3
97803,6
97818,13
97833,15
97842,3
97845,9
97851,3
97858,9
97864,1
97866,2
97867,1
97877,1
97883,3
97887,9
97890,4
97899,1
97903,1
97911,1
97914,4
97933,1
97938,1
97949,1
97952,1
97953,12
97960,1
97971,1
97982,1
97983,3
97995,5
98012,2
98026,9
98028,7
98033,10
98045,2
98052,14
98062,1
98066,1
98073,4
98079,6
98083,6
98084,3
98102,3
98104,2
98129,1
98143,2
98158,2
98170,3
98180,3
98197,1
98198,4
98207,9
98214,1
98244,1
98250,1
98255,1
98260,1
98261,5
98263,1
98265,4
98269,1
98274,5
98280,6
98282,2
98286,15
98293,11
98294,8
98298,6
98302,2
98305,3
98309,1
98312,6
98317,4
98324,2
98332,3
98342,5
98344,3
98348,5
98349,2
98353,2
98356,6
98358,2
98363,10
98364,1
98365,10
98370,6
98374,9
98376,2
98379,5
98384,1
98390,1
98391,8
98395,3
98403,5
98404,5
98406,3
98408,7
98412,9
98421,1
98422,7
98423,1
98424,3
98429,5
98432,5
98433,15
98435,4
98436,5
98439,11
98454,11
98457,11
98467,1
98471,3
98472,4
98474,1
98476,5
98481,9
98488,10
98489,10
98491,7
98496,3
98497,7
98505,3
98506,5
98510,2
98512,1
98514,1
98521,3
98526,7
98529,10
98530,2
98531,9
98534,1
98554,4
98556,14
98566,2
98568,3
98575,1
98581,1
98593,3
98602,3
98606,3
98607,5
98622,4
98627,1
98635,3
98637,2
98638,1
98646,2
98648,7
98655,1
98658,4
98660,5
98678,4
98682,1
98690,12
98699,7
98701,5
98708,9
98711,1
98719,1
98721,8
98734,6
98738,14
98748,5
98759,9
98762,3
98765,1
98781,1
98790,4
98798,2
98803,3
98815,2
98823,1
98826,8
98853,4
98871,2
98875,6
98881,8
98882,1
98894,1
98898,9
98909,3
98912,10
98918,2
98924,1
98944,9
98971,12
98987,1
98989,11
98995,10
99016,7
99017,5
99024,11
99025,3
99044,5
99045,1
99054,5
99057,1
99063,1
99069,4
99070,2
99071,7
99073,2
99075,6
99085,2
99094,5
99096,1
99099,1
99107,3
99116,6
99117,1
99127,3
99128,2
99130,2
99136,2
99140,10
99145,8
99150,4
99152,1
99158,5
99160,6
99162,6
99164,6
99176,1
99177,3
99181,1
99187,1
99191,6
99199,12
99206,5
99209,5
99210,6
99219,2
99225,1
99226,10
99232,10
99238,6
99240,5
99243,1
99254,1
99260,11
99267,5
99268,2
99269,10
99279,1
99285,1
99291,4
99292,1
99307,1
99309,6
99310,2
99311,15
99315,1
99331,2
99337,3
99341,7
99344,10
99349,6
99351,1
99353,4
99356,4
99371,1
99372,8
99377,7
99404,1
99408,8
99420,4
99429,1
99435,6
99437,8
99451,3
99456,3
99476,5
99482,8
99494,8
99503,7
99512,1
99517,1
99518,1
99520,1
99521,2
99523,7
99526,9
99529,1
99534,7
99536,7
99538,1
99541,1
99542,7
99556,4
99573,1
99579,6
99583,3
99588,8
99599,1
99600,3
99607,3
99610,8
99611,2
99617,9
99630,1
99641,6
99651,9
99653,1
99661,9
99677,1
99681,1
99682,4
99688,7
99692,2
99703,9
99706,4
99718,1
99722,8
99723,1
99729,1
99730,1
99733,2
99744,8
99745,7
99746,8
99754,16
99755,6
99762,1
99769,11
99777,2
99781,2
99787,7
99800,7
99803,1
99809,13
99810,12
99816,6
99820,8
99831,1
99836,12
99837,9
99843,2
99855,1
99856,14
99862,11
99868,8
99872,2
99875,1
99887,4
99893,8
99895,3
99896,5
99897,12
99898,1
99906,13
99910,7
99912,3
99914,1
99915,13
99917,1
99926,10
99927,6
99928,6
99939,8
99940,10
99943,1
99944,11
99945,12
99954,1
99959,5
99960,11
99961,2
99972,8
99974,1
99976,1
99979,5
99980,6
99987,4
99989,1
99990,2
99991,2
99998,3
100002,4
100009,5
100013,4
100015,5
100018,4
100020,6
100025,4
100032,2
100040,1
100041,4
100042,12
100045,5
100048,1
100050,1
100054,6
100057,6
100059,4
100064,1
100065,2
100066,5
100073,1
100075,6
100084,9
100086,5
100088,13
100095,2
100099,3
100105,1
100110,1
100114,1
100115,1
100117,3
100118,9
100127,5
100131,3
100132,1
100133,6
100135,10
100144,1
100147,2
100149,3
100152,7
100157,9
100160,6
100161,1
100168,1
100174,6
100176,13
100178,4
100180,5
100182,17
100193,4
100203,2
100212,14
100213,1
100216,4
100224,1
100226,7
100228,7
100235,2
100236,7
100237,1
100238,1
100241,5
100245,10
100251,9
100256,15
100258,1
100263,9
100266,3
100268,7
100271,9
100275,26
100276,7
100281,4
100284,2
100291,7
100300,8
100306,1
100309,5
100311,19
100312,1
100313,1
100323,1
100325,7
100331,1
100333,6
100335,1
100337,2
100339,10
100341,16
100349,3
100356,5
100361,1
100372,1
100375,10
100379,1
100380,1
100383,8
100384,2
100393,13
100394,1
100401,9
100408,1
100409,7
100424,6
100427,6
100445,6
100448,2
100452,2
100460,4
100474,2
100475,3
100485,10
100494,11
100496,4
100501,2
100502,9
100508,1
100510,9
100519,1
100530,4
100533,3
100534,4
100543,6
100564,1
100570,2
100571,11
100572,1
100576,1
100579,2
100584,1
100586,1
100602,3
100608,7
100617,1
100629,2
100634,2
100653,6
100654,3
100657,3
100665,2
100672,4
100673,3
100677,1
100680,1
100682,2
100694,3
100697,6
100700,4
100701,11
100712,2
100724,6
100727,1
100730,10
100735,9
100738,2
100748,12
100763,2
100785,14
100787,1
100794,7
100806,9
100809,1
100814,1
100827,1
100833,1
100834,4
100837,4
100838,6
100839,4
100840,2
100844,5
100850,1
100859,6
100860,7
100867,10
100868,6
100869,14
100879,5
100887,1
100896,8
100899,3
100901,11
100919,2
100929,9
100933,9
100946,8
100958,1
100959,16
100960,11
100971,19
100981,1
100993,1
100997,5
101015,7
101023,1
101025,10
101027,4
101034,4
101047,3
101056,12
101058,1
101059,7
101062,1
101072,11
101074,13
101081,6
101089,2
101095,2
101096,12
101107,5
101111,5
101116,8
101123,2
101133,2
101136,1
101183,7
101189,6
101196,4
101201,1
101211,8
101214,11
101217,2
101231,9
101239,2
101243,3
101250,12
101265,8
101270,4
101273,1
101275,1
101276,6
101277,2
101278,6
101280,2
101294,3
101296,2
101300,8
101301,1
101331,8
101334,6
101342,9
101345,2
101347,5
101351,2
101358,2
101363,11
101365,4
101367,1
101371,1
101388,1
101390,1
101392,6
101395,2
101399,4
101401,7
101402,1
101407,4
101412,1
101424,4
101428,1
101429,8
101433,5
101435,4
101439,1
101445,6
101455,6
101456,13
101459,4
101461,1
101473,2
101480,3
101487,5
101491,1
101501,4
101507,1
101511,2
101562,1
101564,7
101565,4
101567,4
101571,2
101572,2
101601,1
101614,10
101621,4
101626,2
101654,1
101656,1
101661,2
101668,6
101692,7
101699,3
101701,10
101702,1
101716,4
101719,2
101740,3
101747,1
101755,2
101772,8
101774,6
101799,7
101801,7
101810,9
101814,6
101816,7
101818,9
101824,3
101827,7
101839,12
101842,1
101848,1
101853,1
101861,1
101863,10
101868,3
101877,1
101886,2
101887,4
101894,11
101896,3
101909,1
101912,1
101919,9
101921,2
101929,1
101933,12
101936,3
101937,1
101941,7
101951,6
101952,18
101957,2
101973,4
101981,5
101985,8
101990,9
101993,10
101997,1
102005,4
102009,6
102010,8
102015,3
102025,13
102030,5
102033,3
102035,8
102038,8
102040,10
102041,1
102048,3
102053,2
102057,2
102062,15
102065,12
102066,4
102071,1
102082,7
102094,3
102099,3
102103,8
102110,4
102118,7
102125,2
102129,11
102131,3
102135,1
102141,5
102142,1
102149,3
102155,3
102156,11
102160,3
102163,3
102174,6
102181,10
102184,5
102194,1
102197,5
102203,9
102206,9
102211,2
102225,6
102226,2
102231,5
102233,1
102235,4
102239,7
102243,3
102247,9
102255,11
102264,10
102275,1
102277,1
102278,6
102280,16
102291,4
102295,7
102301,5
102302,4
102306,10
102307,9
102311,3
102315,1
102321,3
102328,1
102329,2
102334,8
102341,1
102350,3
102357,4
102359,9
102374,4
102382,8
102383,1
102390,1
102394,4
102397,7
102404,12
102417,1
102420,1
102422,2
102427,10
102435,6
102451,1
102452,4
102456,9
102458,1
102462,1
102467,6
102475,1
102476,7
102480,8
102507,2
102509,3
102511,4
102515,2
102516,2
102527,1
102532,1
102540,1
102543,7
102552,2
102565,8
102567,1
102575,10
102581,1
102592,6
102608,1
102609,1
102614,4
102626,2
102628,1
102630,7
102631,11
102633,7
102636,1
102637,2
102640,7
102644,8
102645,2
102652,2
102657,1
102662,1
102670,5
102672,5
102680,1
102684,2
102690,3
102700,4
102719,1
102728,2
102730,2
102733,10
102737,1
102738,6
102740,1
102742,7
102748,8
102752,4
102757,3
102767,3
102768,2
102772,3
102784,5
102795,7
102800,5
102801,5
102802,3
102805,1
102808,5
102813,6
102824,1
102825,2
102831,4
102833,8
102840,5
102842,9
102846,6
102863,2
102875,1
102876,1
102880,1
102884,1
102887,5
102894,12
102897,7
102913,7
102915,5
102917,7
102918,3
102919,3
102924,3
102931,9
102933,1
102934,8
102947,5
102951,1
102955,12
102962,9
102965,4
102970,6
102990,6
102994,6
102995,5
102996,1
102999,8
103002,11
103005,3
103019,17
103021,12
103022,6
103026,9
103032,4
103035,7
103036,10
103046,4
103047,9
103049,10
103051,1
103052,5
103054,6
103055,4
103058,1
103059,9
103062,5
103065,10
103068,1
103077,5
103079,4
103082,7
103087,6
103090,8
103092,8
103097,1
103103,4
103104,10
103106,9
103108,13
103112,3
103115,1
103119,2
103121,1
103123,5
103125,4
103131,13
103132,1
103136,8
103143,14
103144,14
103145,1
103147,13
103148,3
103153,2
103161,1
103162,12
103169,1
103174,9
103175,1
103176,9
103177,6
103180,6
103181,5
103189,7
103190,6
103200,1
103201,4
103203,9
103208,3
103217,1
103218,1
103221,11
103222,2
103223,4
103224,8
103236,12
103237,10
103238,4
103239,1
103241,6
103244,2
103246,1
103247,3
103248,1
103249,2
103250,6
103251,7
103257,1
103259,5
103261,3
103262,3
103263,6
103264,4
103267,1
103271,4
103280,7
103284,1
103287,9
103295,10
103301,1
103303,10
103311,10
103317,1
103318,1
103322,7
103324,2
103332,2
103335,9
103337,3
103339,2
103340,1
103343,1
103351,10
103358,3
103370,5
103377,6
103378,11
103385,5
103392,1
103396,3
103397,1
103399,1
103401,1
103405,1
103411,15
103412,1
103414,9
103431,3
103443,2
103444,1
103453,1
103463,9
103464,1
103473,2
103478,1
103489,3
103495,11
103500,5
103502,9
103510,3
103515,1
103520,2
103523,11
103526,1
103527,1
103529,2
103531,4
103536,2
103541,1
103546,5
103549,6
103556,4
103560,1
103571,1
103582,9
103584,7
103588,12
103598,2
103600,1
103602,1
103603,1
103610,4
103611,10
103616,3
103627,4
103632,7
103635,9
103636,6
103642,1
103648,3
103649,1
103654,4
103664,1
103672,2
103677,6
103689,4
103698,6
103704,1
103712,1
103715,9
103719,2
103721,6
103725,5
103731,1
103737,14
103740,10
103741,1
103744,2
103747,2
103751,2
103758,3
103760,2
103773,7
103779,2
103783,2
103785,1
103791,4
103802,3
103805,10
103816,1
103817,8
103825,15
103826,5
103828,3
103831,1
103832,1
103839,5
103855,1
103860,2
103870,10
103872,1
103877,7
103882,8
103890,3
103891,1
103899,9
103900,1
103909,6
103913,4
103914,8
103916,1
103919,2
103922,4
103923,1
103938,2
103943,5
103946,2
103955,3
103968,9
103973,2
103974,11
103981,8
103995,1
104000,1
104008,7
104009,1
104033,6
104034,1
104043,1
104047,9
104069,6
104083,2
104097,9
104110,4
104113,1
104123,3
104132,1
104138,2
104149,1
104152,4
104162,5
104163,4
104173,2
104174,2
104199,4
104207,4
104209,1
104212,3
104213,1
104217,6
104221,9
104223,8
104233,1
104235,4
104238,4
104241,6
104252,1
104253,1
104266,1
104267,1
104268,11
104271,15
104276,1
104277,2
104278,3
104282,4
104294,5
104305,7
104318,5
104322,2
104323,9
104324,2
104334,10
104366,8
104370,14
104374,3
104381,10
104385,1
104386,10
104395,2
104397,7
104400,2
104401,1
104403,4
104405,5
104412,7
104422,2
104425,2
104430,8
104437,11
104445,7
104446,1
104454,7
104468,7
104470,11
104483,10
104484,1
104494,1
104500,1
104502,5
104504,1
104512,4
104522,1
104524,3
104532,1
104533,5
104536,1
104548,3
104567,8
104568,3
104569,9
104582,8
104585,4
104592,1
104596,7
104597,5
104610,6
104617,2
104620,1
104621,11
104622,3
104648,9
104650,5
104654,5
104656,6
104657,6
104660,4
104664,2
104665,1
104672,1
104676,5
104677,9
104679,7
104692,5
104697,5
104698,12
104705,12
104707,8
104710,1
104714,1
104716,10
104717,1
104728,6
104729,12
104739,2
104744,4
104753,2
104757,4
104762,1
104763,7
104764,2
104768,1
104779,1
104790,1
104791,4
104798,1
104799,9
104811,2
104813,1
104823,1
104831,1
104835,4
104836,3
104838,9
104839,2
104843,8
104854,1
104856,8
104857,12
104868,5
104889,6
104907,1
104920,10
104922,5
104938,4
104945,6
104950,1
104954,9
104966,11
104975,6
104985,5
104988,5
104989,1
105009,6
105024,3
105025,7
105027,4
105039,2
105045,4
105053,3
105057,3
105058,1
105061,5
105063,1
105069,15
105072,3
105079,1
105083,1
105090,5
105091,4
105092,2
105093,2
105099,3
105101,6
105113,2
105116,4
105119,3
105120,4
105121,8
105125,3
105127,1
105128,18
105140,9
105148,6
105154,10
105157,1
105160,11
105162,14
105164,1
105165,2
105170,8
105171,1
105175,2
105181,11
105192,2
105197,11
105202,5
105206,1
105214,5
105215,9
105222,4
105224,9
105225,1
105230,1
105235,4
105238,1
105239,8
105247,4
105248,6
105249,4
105257,9
105264,11
105269,11
105275,1
105277,8
105284,1
105289,1
105290,12
105292,15
105293,11
105295,1
105300,1
105304,11
105311,5
105314,7
105321,9
105323,14
105325,4
105328,1
105335,3
105336,12
105337,9
105346,6
105348,9
105359,7
105368,1
105370,1
105380,6
105388,8
105392,5
105393,1
105395,4
105406,3
105414,5
105416,7
105423,4
105429,4
105433,14
105435,6
105438,3
105439,9
105447,6
105455,4
105456,9
105462,1
105475,24
105477,8
105485,6
105491,1
105510,2
105519,8
105522,7
105534,15
105542,5
105553,6
105560,25
105569,11
105571,5
105572,1
105579,5
105587,20
105603,16
105605,1
105606,13
105612,1
105615,1
105620,6
105635,1
105637,6
105645,4
105649,10
105651,4
105654,10
105655,8
105674,12
105679,9
105693,1
105695,9
105696,2
105698,2
105699,1
105713,5
105714,7
105720,9
105741,1
105748,2
105753,5
105758,4
105766,2
105782,7
105792,2
105808,2
105811,14
105817,3
105821,3
105827,9
105834,2
105846,7
105850,8
105855,1
105861,4
105871,11
105873,11
105876,1
105880,1
105881,5
105899,8
105910,2
105911,1
105926,1
105932,1
105942,1
105944,3
105954,3
105956,6
105957,9
105981,3
105993,1
106000,9
106006,8
106014,14
106034,2
106035,10
106036,5
106038,3
106040,4
106042,7
106043,2
106044,4
106045,1
106048,2
106053,1
106056,5
106058,4
106072,4
106078,1
106080,3
106105,1
106107,8
106115,3
106128,3
106132,3
106135,11
106136,8
106143,2
106156,1
106161,5
106162,8
106169,5
106171,5
106178,15
106180,1
106183,10
106186,2
106200,12
106206,13
106210,11
106213,11
106223,15
106225,5
106233,1
106237,9
106241,6
106266,3
106267,1
106279,10
106281,2
106284,4
106286,5
106287,9
106292,9
106293,11
106294,5
106297,1
106308,15
106310,11
106313,1
106317,11
106323,5
106333,3
106337,9
106345,1
106354,8
106358,4
106362,6
106371,2
106373,4
106374,1
106380,1
106385,4
106386,7
106395,1
106403,7
106406,6
106407,10
106419,3
106420,7
106426,4
106429,3
106431,8
106434,6
106435,1
106437,12
106440,5
106446,8
106450,1
106455,1
106458,4
106460,17
106462,1
106471,4
106473,1
106485,7
106489,6
106493,15
106496,1
106498,1
106505,8
106507,10
106511,9
106524,14
106535,1
106537,6
106541,7
106545,1
106549,4
106551,6
106557,7
106559,1
106585,6
106590,1
106595,1
106598,12
106608,8
106622,1
106627,6
106635,1
106641,10
106648,7
106655,2
106657,2
106665,2
106674,3
106678,7
106680,12
106690,6
106707,8
106712,1
106719,1
106723,5
106738,13
106749,6
106750,13
106751,6
106770,12
106774,6
106778,9
106785,5
106795,10
106800,4
106817,1
106820,2
106824,8
106840,4
106841,10
106848,11
106851,3
106857,3
106858,2
106859,1
106862,9
106876,7
106887,8
106888,3
106897,1
106898,1
106904,13
106910,10
106923,12
106933,2
106944,8
106946,1
106949,1
106951,5
106955,4
106959,3
106972,3
106981,7
106982,2
106983,3
106990,2
107003,4
107008,2
107014,2
107016,1
107017,1
107018,1
107021,10
107031,4
107035,2
107041,2
107044,3
107049,13
107059,2
107062,1
107068,4
107080,8
107091,9
107096,1
107097,2
107100,10
107101,1
107115,5
107131,15
107132,6
107148,3
107155,6
107157,8
107164,1
107166,2
107173,10
107179,10
107196,6
107202,1
107204,8
107212,3
107218,1
107229,4
107244,2
107246,4
107250,6
107265,2
107271,1
107274,2
107276,4
107299,2
107326,2
107330,9
107335,9
107347,8
107353,1
107360,1
107364,7
107379,1
107388,1
107390,9
107395,1
107398,1
107421,2
107422,3
107441,4
107448,5
107458,4
107473,7
107480,2
107483,7
107485,3
107487,6
107488,4
107509,2
107513,1
107520,1
107527,2
107541,4
107566,7
107567,1
107568,6
107569,1
107571,2
107573,9
107582,2
107584,1
107587,2
107594,1
107596,4
107611,1
107619,5
107622,3
107627,3
107632,2
107636,5
107638,2
107643,7
107646,1
107653,9
107680,7
107682,10
107683,1
107687,4
107692,2
107696,5
107704,6
107708,2
107709,7
107711,4
107716,5
107721,9
107727,7
107733,3
107738,4
107739,4
107740,1
107741,4
107745,8
107748,10
107751,1
107759,1
107768,2
107772,3
107775,10
107777,3
107782,3
107788,3
107796,1
107798,6
107801,1
107806,1
107809,8
107813,4
107817,9
107825,3
107828,13
107831,1
107836,2
107844,1
107854,15
107855,1
107869,3
107872,1
107873,4
107878,1
107892,7
107894,8
107897,1
107898,2
107899,5
107907,2
107912,2
107921,8
107922,6
107926,7
107932,2
107937,2
107941,5
107954,3
107968,3
107969,8
107986,2
107989,2
107998,7
107999,2
108004,2
108019,4
108027,1
108028,6
108032,5
108040,4
108044,1
108052,6
108056,2
108057,2
108060,1
108062,1
108073,4
108075,1
108079,10
108081,12
108083,5
108087,6
108103,10
108104,1
108110,6
108111,7
108122,6
108127,6
108131,9
108141,7
108145,2
108150,1
108153,2
108160,5
108161,9
108170,3
108172,1
108178,2
108180,4
108181,5
108195,13
108202,1
108204,3
108207,9
108208,1
108210,6
108221,8
108223,2
108227,11
108229,4
108230,4
108235,1
108245,10
108252,1
108254,2
108260,5
108268,1
108272,1
108281,4
108284,5
108298,2
108300,1
108303,13
