ip,day,hour,ip_day_hour_channel_0
81937,6,16,9
81937,10,4,9
81946,6,16,6
81946,10,4,2
81947,10,4,1
81949,6,16,13
81949,10,4,3
81952,10,4,6
81955,10,4,8
81959,10,4,1
81961,6,16,1
81961,10,4,2
81970,10,4,8
81971,10,4,5
81973,6,16,1
81973,10,4,11
81976,6,16,22
81980,6,16,3
81981,6,16,17
81981,10,4,6
81997,10,4,1
82002,6,16,14
82002,10,4,16
82011,6,16,10
82011,10,4,13
82012,6,16,5
82012,10,4,6
82013,10,4,1
82017,10,4,6
82018,10,4,4
82022,6,16,6
82022,10,4,4
82024,10,4,1
82035,10,4,1
82038,6,16,7
82038,10,4,1
82039,6,16,16
82039,10,4,6
82045,10,4,17
82054,6,16,3
82056,10,4,1
82068,6,16,1
82068,10,4,7
82069,10,4,7
82071,10,4,4
82097,10,4,3
82100,6,16,10
82100,10,4,6
82119,10,4,1
82137,10,4,6
82139,6,16,14
82139,10,4,20
82142,6,16,2
82150,6,16,18
82150,10,4,12
82156,10,4,12
82161,10,4,6
82164,10,4,8
82171,10,4,2
82176,10,4,1
82189,10,4,1
82190,10,4,2
82206,6,16,2
82207,10,4,4
82211,6,15,1
82212,10,4,3
82214,6,16,9
82216,10,4,1
82224,10,4,14
82234,10,4,2
82240,6,16,1
82240,10,4,1
82242,10,4,13
82264,6,16,9
82264,10,4,2
82265,6,16,4
82265,10,4,1
82268,10,4,1
82279,10,4,5
82282,10,4,4
82284,6,16,3
82284,10,4,6
82287,6,16,7
82287,10,4,15
82290,10,4,9
82293,6,16,1
82355,10,4,3
82356,6,16,2
82358,10,4,1
82361,10,4,7
82362,10,4,1
82363,6,16,5
82363,10,4,5
82364,6,16,13
82364,10,4,15
82373,10,4,1
82378,10,4,9
82396,10,4,1
82397,6,16,3
82397,10,4,1
82410,10,4,1
82413,10,4,5
82418,6,16,7
82423,10,4,1
82427,10,4,21
82434,10,4,6
82449,10,4,8
82454,10,4,11
82456,6,16,4
82456,10,4,19
82460,10,4,16
82468,10,4,1
82472,6,16,4
82485,10,4,2
82489,10,4,8
82502,6,16,5
82502,10,4,10
82503,10,4,6
82522,6,16,3
82541,10,4,4
82544,10,4,2
82586,10,4,1
82588,10,4,2
82594,10,4,2
82605,10,4,2
82610,10,4,7
82612,6,16,2
82612,10,4,1
82613,10,4,7
82614,10,4,1
82615,10,4,4
82627,10,4,1
82631,10,4,2
82632,10,4,3
82637,10,4,1
82639,10,4,3
82640,10,4,4
82648,10,4,2
82650,6,15,1
82650,10,4,3
82675,10,4,2
82681,10,4,1
82682,6,16,7
82682,10,4,3
82691,6,16,2
82705,6,16,1
82708,10,4,14
82722,10,4,16
82726,10,4,1
82742,6,16,10
82742,10,4,16
82754,6,16,3
82755,10,4,2
82760,6,16,3
82760,10,4,1
82768,10,4,8
82769,10,4,1
82774,6,16,2
82780,6,16,1
82780,10,4,4
82797,6,16,4
82803,6,16,2
82812,10,4,1
82813,10,4,7
82816,10,4,10
82825,6,16,8
82825,10,4,1
82833,10,4,5
82843,10,4,7
82855,10,4,1
82856,10,4,13
82858,6,16,6
82864,10,4,1
82865,6,16,18
82865,10,4,11
82869,10,4,5
82870,10,4,2
82872,10,4,2
82876,6,16,1
82876,10,4,1
82885,10,4,13
82886,10,4,19
82915,10,4,2
82917,6,16,3
82917,10,4,6
82929,10,4,2
82941,6,16,5
82941,10,4,3
82942,10,4,3
82943,6,16,1
82943,10,4,1
82947,10,4,1
82949,10,4,42
82951,10,4,3
82956,6,16,4
82956,10,4,4
82957,6,16,2
82962,10,4,1
82983,10,4,1
82987,6,16,21
83000,6,16,4
83000,10,4,3
83015,10,4,8
83018,10,4,10
83025,6,16,9
83025,10,4,4
83034,10,4,10
83045,10,4,5
83052,6,16,1
83052,10,4,2
83059,10,4,5
83061,6,16,5
83069,10,4,7
83074,10,4,15
83077,10,4,1
83088,10,4,1
83098,6,16,2
83098,10,4,1
83105,10,4,1
83109,6,16,16
83109,10,4,6
83111,6,16,17
83111,10,4,16
83130,10,4,2
83132,10,4,2
83140,6,16,15
83140,10,4,3
83149,10,4,3
83161,6,16,4
83166,6,16,3
83166,10,4,4
83171,6,16,1
83182,10,4,6
83184,10,4,2
83194,10,4,13
83206,6,15,1
83206,6,16,4
83206,10,4,11
83213,6,16,7
83213,10,4,3
83230,6,14,1
83230,6,16,12
83230,10,4,23
83238,6,16,12
83238,10,4,14
83244,6,16,4
83249,10,4,1
83252,6,15,1
83252,6,16,13
83252,10,4,8
83256,6,16,1
83256,10,4,1
83260,6,16,3
83260,10,4,2
83262,10,4,8
83268,6,16,4
83274,10,4,1
83275,10,4,6
83276,10,4,4
83280,6,16,10
83280,10,4,6
83283,6,16,3
83285,6,16,1
83285,10,4,11
83288,6,16,1
83288,10,4,1
83293,10,4,3
83297,10,4,12
83301,6,16,1
83301,10,4,3
83306,6,15,1
83306,6,16,14
83306,10,4,9
83309,10,4,1
83311,6,16,9
83315,10,4,1
83317,10,4,8
83318,10,4,5
83321,10,4,1
83340,6,16,29
83340,10,4,19
83344,10,4,10
83348,10,4,14
83356,10,4,6
83360,6,16,5
83361,10,4,4
83366,6,15,2
83366,6,16,50
83366,10,4,13
83372,6,16,7
83375,6,15,1
83379,6,16,2
83379,10,4,2
83387,10,4,1
83388,6,16,5
83388,10,4,13
83393,6,16,1
83401,10,4,2
83420,10,4,4
83422,10,4,2
83429,6,16,8
83429,10,4,11
83430,10,4,11
83432,6,16,1
83442,6,16,12
83442,10,4,2
83449,10,4,9
83453,6,16,8
83453,10,4,15
83455,10,4,1
83461,6,16,10
83461,10,4,3
83462,10,4,4
83466,6,16,3
83468,10,4,9
83473,10,4,1
83481,10,4,7
83488,6,16,17
83488,10,4,5
83494,10,4,8
83500,6,15,3
83500,6,16,1
83500,10,4,2
83501,6,16,1
83505,10,4,1
83509,6,16,2
83509,10,4,6
83511,10,4,1
83524,6,16,15
83525,10,4,2
83535,6,16,15
83535,10,4,9
83537,10,4,4
83541,6,16,5
83543,6,16,1
83557,10,4,5
83561,6,16,8
83561,10,4,6
83576,6,16,5
83576,10,4,1
83584,6,16,22
83584,10,4,11
83587,10,4,11
83591,6,15,1
83591,10,4,10
83594,6,16,10
83594,10,4,7
83595,6,16,2
83595,10,4,2
83597,10,4,2
83599,10,4,3
83604,6,16,1
83604,10,4,5
83607,10,4,6
83614,6,16,11
83614,10,4,18
83616,6,16,16
83616,10,4,20
83618,10,4,10
83628,10,4,5
83631,6,16,1
83631,10,4,12
83639,6,16,1
83639,10,4,6
83641,6,16,1
83643,10,4,1
83646,6,16,1
83659,6,16,3
83659,10,4,18
83660,6,16,1
83660,10,4,9
83667,10,4,1
83668,10,4,9
83675,10,4,5
83676,6,16,4
83676,10,4,1
83678,6,16,7
83678,10,4,8
83684,10,4,9
83688,6,16,10
83688,10,4,2
83689,6,16,1
83690,6,16,14
83690,10,4,15
83693,10,4,1
83694,6,16,6
83694,10,4,12
83699,6,16,1
83699,10,4,2
83701,10,4,1
83704,6,16,1
83704,10,4,7
83705,6,16,1
83705,10,4,5
83712,10,4,1
83714,6,16,6
83714,10,4,3
83715,10,4,8
83723,6,16,23
83723,10,4,2
83726,10,4,2
83729,6,16,6
83730,6,16,7
83730,10,4,5
83735,6,16,2
83736,10,4,20
83741,10,4,8
83742,10,4,3
83743,6,16,6
83743,10,4,17
83751,6,16,32
83751,10,4,1
83754,6,16,1
83754,10,4,4
83756,10,4,9
83757,6,16,8
83760,10,4,1
83764,10,4,6
83765,10,4,5
83766,10,4,12
83774,6,16,6
83783,10,4,2
83785,10,4,1
83794,10,4,9
83795,10,4,8
83797,6,16,16
83797,10,4,1
83802,10,4,8
83809,10,4,10
83815,10,4,9
83819,10,4,2
83824,6,16,2
83825,10,4,1
83828,10,4,1
83830,6,16,10
83830,10,4,3
83860,6,16,7
83865,10,4,2
83873,10,4,1
83880,6,16,10
83883,10,4,1
83886,6,16,1
83886,10,4,4
83896,10,4,1
83897,6,16,2
83897,10,4,4
83903,10,4,2
83906,6,16,4
83909,6,16,2
83913,6,16,1
83915,10,4,11
83917,6,16,4
83923,6,16,7
83925,6,16,1
83926,10,4,12
83930,10,4,3
83931,6,16,1
83931,10,4,10
83936,10,4,4
83943,6,16,1
83943,10,4,1
83946,6,16,2
83956,10,4,1
83957,10,4,2
83958,6,16,2
83961,10,4,8
83963,6,16,4
83971,6,16,2
83973,10,4,7
83985,10,4,6
83987,10,4,2
83996,10,4,9
84000,10,4,1
84003,6,16,16
84004,6,16,10
84007,6,16,1
84007,10,4,4
84013,10,4,21
84020,10,4,4
84036,10,4,1
84038,6,16,3
84045,10,4,2
84059,10,4,6
84064,10,4,5
84065,10,4,2
84067,10,4,1
84069,10,4,1
84075,6,16,7
84076,10,4,1
84079,10,4,8
84082,6,16,1
84082,10,4,4
84085,6,16,3
84087,10,4,1
84091,6,16,2
84091,10,4,3
84092,6,16,1
84092,10,4,1
84094,10,4,8
84101,10,4,6
84107,10,4,2
84122,10,4,4
84125,10,4,10
84133,6,16,4
84134,10,4,3
84137,10,4,1
84156,10,4,1
84159,10,4,7
84168,10,4,6
84170,6,16,4
84170,10,4,3
84177,6,16,9
84178,10,4,1
84181,6,16,1
84181,10,4,12
84182,10,4,9
84185,10,4,2
84188,10,4,1
84196,6,16,1
84196,10,4,2
84205,6,16,2
84205,10,4,7
84215,6,16,3
84215,10,4,5
84216,6,16,1
84216,10,4,3
84224,10,4,5
84226,6,16,1
84226,10,4,10
84228,6,16,10
84228,10,4,7
84250,6,16,1
84251,10,4,14
84256,10,4,6
84257,10,4,2
84265,10,4,2
84268,10,4,4
84272,10,4,1
84275,10,4,10
84276,6,16,7
84276,10,4,1
84283,6,16,7
84288,10,4,6
84289,10,4,1
84290,10,4,7
84293,6,16,13
84296,10,4,1
84301,6,16,1
84301,10,4,1
84303,10,4,2
84306,6,16,1
84308,10,4,8
84314,10,4,1
84323,6,16,8
84329,10,4,1
84336,6,16,10
84344,10,4,1
84350,6,16,3
84351,6,16,7
84353,6,16,3
84362,10,4,6
84363,6,16,6
84363,10,4,3
84379,10,4,2
84381,6,16,3
84383,6,16,4
84383,10,4,1
84388,6,16,2
84388,10,4,12
84395,6,16,1
84403,10,4,1
84405,10,4,1
84407,10,4,1
84410,10,4,4
84414,10,4,10
84417,10,4,4
84419,10,4,3
84428,10,4,3
84429,10,4,1
84431,6,16,9
84433,10,4,10
84434,10,4,1
84435,10,4,2
84436,10,4,15
84442,10,4,5
84443,6,16,1
84445,10,4,9
84450,6,16,4
84450,10,4,2
84453,10,4,2
84457,10,4,2
84460,10,4,2
84466,10,4,2
84477,6,16,3
84477,10,4,2
84488,10,4,3
84494,10,4,2
84499,10,4,16
84501,6,16,1
84511,10,4,1
84514,6,16,1
84519,10,4,9
84521,6,16,1
84525,6,16,3
84538,10,4,6
84542,10,4,4
84543,6,16,1
84543,10,4,9
84562,10,4,1
84564,6,16,5
84564,10,4,5
84587,6,16,8
84587,10,4,8
84594,10,4,16
84595,10,4,3
84596,10,4,1
84600,10,4,4
84610,6,16,6
84610,10,4,1
84612,6,16,6
84615,10,4,5
84618,10,4,4
84627,10,4,4
84634,6,16,13
84634,10,4,10
84635,6,16,12
84635,10,4,16
84636,10,4,1
84640,10,4,6
84644,6,14,1
84644,6,15,1
84644,6,16,111
84647,10,4,6
84648,10,4,6
84652,6,16,1
84656,10,4,8
84659,6,16,2
84665,10,4,11
84671,6,16,2
84680,6,16,2
84680,10,4,6
84687,6,16,4
84687,10,4,9
84696,6,16,2
84696,10,4,2
84701,10,4,1
84703,6,16,3
84703,10,4,13
84706,10,4,2
84716,6,16,3
84718,10,4,3
84724,10,4,1
84725,6,16,6
84725,10,4,1
84728,6,16,3
84728,10,4,5
84736,6,16,1
84736,10,4,8
84740,6,16,1
84740,10,4,1
84749,6,16,1
84749,10,4,1
84758,6,16,13
84758,10,4,3
84765,10,4,4
84770,10,4,3
84774,6,15,5
84774,6,16,77
84792,10,4,1
84793,10,4,2
84794,6,16,2
84798,10,4,3
84808,10,4,11
84810,6,16,4
84810,10,4,3
84812,6,16,8
84817,6,16,1
84817,10,4,4
84831,6,16,2
84835,10,4,1
84836,10,4,2
84841,10,4,3
84846,10,4,2
84860,10,4,3
84863,6,16,14
84866,10,4,3
84867,10,4,1
84869,6,16,3
84869,10,4,2
84870,6,16,1
84870,10,4,5
84872,10,4,10
84882,10,4,7
84888,6,16,5
84888,10,4,1
84895,10,4,1
84896,6,16,79
84896,10,4,51
84900,10,4,1
84901,6,16,10
84901,10,4,10
84902,10,4,7
84909,10,4,1
84916,6,16,11
84916,10,4,3
84926,10,4,1
84931,10,4,1
84934,6,16,15
84934,10,4,6
84937,6,16,1
84937,10,4,1
84942,6,15,1
84942,6,16,9
84942,10,4,4
84948,6,16,2
84953,6,16,2
84953,10,4,1
84954,10,4,5
84959,6,16,13
84959,10,4,6
84968,6,16,4
84968,10,4,8
84972,6,16,4
84972,10,4,4
84974,10,4,10
84975,6,16,2
84975,10,4,4
84986,10,4,1
84987,10,4,2
84988,6,16,1
84988,10,4,1
84991,6,16,20
84991,10,4,2
84996,10,4,6
84998,10,4,1
85006,6,16,12
85006,10,4,1
85018,10,4,8
85026,6,16,13
85026,10,4,4
85029,10,4,6
85037,10,4,4
85041,6,16,6
85041,10,4,2
85050,10,4,2
85051,10,4,18
85053,10,4,5
85055,10,4,2
85056,6,16,9
85056,10,4,9
85058,10,4,1
85059,10,4,9
85062,10,4,4
85065,6,16,30
85065,10,4,3
85067,6,16,3
85068,6,16,3
85072,6,16,7
85072,10,4,26
85074,10,4,5
85084,10,4,5
85085,6,16,14
85085,10,4,1
85088,10,4,9
85090,10,4,12
85096,6,16,4
85101,10,4,1
85106,10,4,4
85107,6,16,49
85107,10,4,8
85108,10,4,8
85109,6,16,1
85111,6,16,2
85111,10,4,3
85120,6,16,17
85120,10,4,34
85121,6,16,1
85121,10,4,1
85122,10,4,2
85129,10,4,5
85134,6,16,4
85134,10,4,16
85140,10,4,3
85144,10,4,10
85145,10,4,2
85147,10,4,18
85150,6,16,15
85150,10,4,28
85154,6,15,2
85154,10,4,10
85155,10,4,2
85159,10,4,7
85170,6,16,4
85170,10,4,2
85171,6,16,3
85172,6,16,10
85177,10,4,1
85183,10,4,1
85188,6,16,15
85188,10,4,12
85190,6,16,7
85192,6,16,17
85192,10,4,7
85193,6,16,2
85193,10,4,4
85196,10,4,5
85200,10,4,4
85205,6,16,4
85206,10,4,3
85207,10,4,2
85208,6,16,5
85208,10,4,3
85221,6,16,5
85221,10,4,14
85223,6,16,6
85227,10,4,1
85234,10,4,4
85235,6,16,4
85235,10,4,5
85236,6,16,1
85236,10,4,1
85241,10,4,9
85242,10,4,2
85246,10,4,3
85256,10,4,1
85262,10,4,9
85263,10,4,7
85274,6,16,2
85274,10,4,2
85277,10,4,1
85278,6,16,1
85278,10,4,5
85287,10,4,1
85294,6,16,2
85294,10,4,8
85297,10,4,3
85302,10,4,1
85310,10,4,14
85314,6,16,1
85323,10,4,7
85328,6,16,4
85328,10,4,2
85329,6,16,43
85329,10,4,51
85331,6,16,6
85331,10,4,13
85334,10,4,1
85340,10,4,1
85341,6,16,12
85364,10,4,9
85366,10,4,1
85370,6,16,1
85375,10,4,12
85387,10,4,13
85389,6,16,4
85389,10,4,17
85401,6,16,1
85401,10,4,1
85410,10,4,1
85412,10,4,1
85415,6,16,1
85417,10,4,1
85419,6,16,2
85420,10,4,10
85421,10,4,1
85427,6,16,1
85427,10,4,2
85439,6,16,5
85439,10,4,16
85442,10,4,3
85445,10,4,4
85457,10,4,4
85476,6,15,1
85476,10,4,11
85482,6,16,7
85489,6,16,3
85491,10,4,1
85493,6,16,2
85494,10,4,2
85506,6,16,13
85506,10,4,1
85512,10,4,4
85516,10,4,1
85517,10,4,7
85530,6,16,1
85533,10,4,3
85536,10,4,1
85541,6,16,5
85541,10,4,8
85560,10,4,4
85572,10,4,5
85577,6,16,12
85577,10,4,13
85592,6,16,2
85593,10,4,1
85603,10,4,3
85620,10,4,10
85621,10,4,1
85624,10,4,1
85625,6,16,30
85625,10,4,19
85628,10,4,10
85631,6,16,2
85631,10,4,18
85644,6,16,15
85644,10,4,27
85650,10,4,1
85660,6,16,5
85661,6,16,5
85661,10,4,2
85663,6,16,2
85668,10,4,1
85674,10,4,15
85692,6,16,1
85692,10,4,6
85702,10,4,7
85706,10,4,1
85723,10,4,2
85734,6,16,2
85734,10,4,10
85743,10,4,3
85758,10,4,1
85760,10,4,3
85763,10,4,1
85771,6,16,3
85771,10,4,4
85773,6,16,2
85773,10,4,2
85778,10,4,1
85798,10,4,1
85805,10,4,3
85806,10,4,1
85818,10,4,1
85823,10,4,1
85825,10,4,1
85827,10,4,4
85830,6,16,6
85835,10,4,3
85837,10,4,4
85839,6,16,2
85844,10,4,3
85850,10,4,1
85854,10,4,9
85856,10,4,3
85857,6,16,13
85857,10,4,5
85858,6,16,10
85859,6,16,11
85867,6,16,3
85867,10,4,6
85872,10,4,5
85894,10,4,1
85896,6,15,1
85896,10,4,1
85900,10,4,1
85901,6,16,1
85902,10,4,11
85904,6,16,2
85907,6,16,1
85910,10,4,15
85916,10,4,2
85925,6,16,2
85945,6,16,3
85945,10,4,3
85948,10,4,6
85964,6,16,9
85964,10,4,1
85968,10,4,1
85971,10,4,10
85974,10,4,7
85984,6,16,2
85987,6,16,2
85988,6,16,3
85999,6,16,5
85999,10,4,1
86003,6,16,1
86003,10,4,4
86008,10,4,22
86016,10,4,1
86017,6,16,10
86026,6,16,1
86037,10,4,1
86048,6,16,13
86048,10,4,7
86049,10,4,2
86056,10,4,2
86065,6,16,1
86076,6,16,7
86076,10,4,1
86077,6,16,42
86078,6,16,1
86088,10,4,1
86091,6,16,7
86092,6,16,4
86111,10,4,5
86114,6,16,3
86131,6,16,1
86131,10,4,2
86141,10,4,7
86154,6,16,2
86155,10,4,1
86160,10,4,4
86164,6,16,3
86168,10,4,3
86177,6,16,1
86177,10,4,3
86179,10,4,1
86188,6,16,6
86193,10,4,1
86198,6,16,28
86198,10,4,22
86203,10,4,2
86209,10,4,1
86230,10,4,4
86231,6,16,28
86231,10,4,2
86235,10,4,7
86259,10,4,1
86260,6,16,3
86261,6,16,15
86261,10,4,1
86272,10,4,1
86280,6,16,6
86285,6,16,10
86287,6,16,2
86291,6,16,16
86291,10,4,19
86296,6,16,1
86300,6,16,2
86311,10,4,10
86315,10,4,1
86316,6,16,1
86318,6,16,3
86320,10,4,19
86321,10,4,10
86323,10,4,1
86330,6,16,1
86330,10,4,1
86332,10,4,1
86349,6,16,3
86349,10,4,1
86352,10,4,4
86353,6,16,8
86364,10,4,5
86370,10,4,6
86371,10,4,4
86378,10,4,4
86383,6,16,18
86383,10,4,31
86388,10,4,4
86394,10,4,12
86402,6,15,1
86402,6,16,4
86402,10,4,1
86405,6,16,9
86405,10,4,4
86409,10,4,1
86410,10,4,12
86419,6,16,52
86419,10,4,11
86420,6,16,7
86420,10,4,2
86436,6,16,4
86436,10,4,11
86452,6,16,13
86452,10,4,3
86463,10,4,10
86466,6,16,26
86466,10,4,12
86469,6,16,1
86474,10,4,9
86476,6,16,2
86479,6,16,1
86479,10,4,1
86480,6,16,2
86501,6,16,5
86506,10,4,2
86515,6,16,5
86515,10,4,4
86521,10,4,17
86540,6,16,1
86542,10,4,17
86544,10,4,2
86552,6,16,1
86552,10,4,7
86571,10,4,3
86572,10,4,1
86584,10,4,1
86588,10,4,16
86590,6,16,2
86593,10,4,10
86606,6,16,2
86606,10,4,4
86607,6,16,7
86621,10,4,6
86638,6,16,1
86638,10,4,1
86646,6,16,6
86662,6,16,15
86669,6,16,2
86669,10,4,1
86692,10,4,2
86693,10,4,1
86707,10,4,3
86708,6,16,7
86714,10,4,4
86717,6,16,2
86717,10,4,17
86730,10,4,17
86735,10,4,6
86738,10,4,3
86746,10,4,1
86754,10,4,2
86756,10,4,4
86757,10,4,9
86763,10,4,1
86767,6,16,141
86767,10,4,59
86772,10,4,23
86779,6,16,2
86779,10,4,16
86781,6,16,1
86781,10,4,11
86790,10,4,6
86792,10,4,5
86812,6,16,19
86812,10,4,2
86815,6,16,1
86815,10,4,4
86819,6,16,2
86821,10,4,6
86825,10,4,3
86827,6,16,1
86827,10,4,4
86828,10,4,1
86835,10,4,2
86837,6,16,10
86840,6,16,5
86840,10,4,5
86841,6,16,1
86841,10,4,14
86845,6,16,4
86850,10,4,1
86854,6,16,4
86865,6,16,23
86865,10,4,19
86868,6,16,1
86868,10,4,1
86869,10,4,5
86876,10,4,7
86884,10,4,1
86886,10,4,8
86897,6,16,8
86897,10,4,6
86900,10,4,1
86901,10,4,5
86912,10,4,17
86926,6,16,4
86926,10,4,13
86946,6,15,1
86947,6,16,6
86947,10,4,8
86965,6,16,1
86977,6,16,8
86977,10,4,13
86979,6,16,7
86979,10,4,9
86997,10,4,1
87000,6,16,1
87004,10,4,4
87009,10,4,1
87012,6,16,10
87012,10,4,3
87029,6,16,11
87032,10,4,8
87036,10,4,1
87045,6,16,1
87045,10,4,7
87055,10,4,6
87073,6,16,5
87073,10,4,23
87074,6,16,3
87077,10,4,6
87120,10,4,1
87132,10,4,1
87134,10,4,1
87143,10,4,1
87148,10,4,5
87149,10,4,1
87157,6,15,1
87157,6,16,3
87157,10,4,3
87161,6,16,2
87161,10,4,5
87164,6,16,2
87165,10,4,1
87179,6,16,1
87179,10,4,4
87181,6,16,10
87194,10,4,1
87208,10,4,3
87216,10,4,4
87220,10,4,1
87231,6,16,9
87231,10,4,1
87234,6,16,1
87245,10,4,8
87252,10,4,10
87257,10,4,2
87266,6,16,3
87276,10,4,7
87291,10,4,1
87296,6,16,3
87315,10,4,1
87324,10,4,11
87347,10,4,6
87348,10,4,1
87350,6,15,1
87354,10,4,9
87357,6,16,14
87369,10,4,16
87373,6,16,1
87375,10,4,2
87379,6,16,1
87379,10,4,8
87381,6,16,2
87381,10,4,2
87398,6,16,6
87399,10,4,2
87402,6,16,13
87415,6,16,1
87415,10,4,2
87435,10,4,1
87437,10,4,2
87441,10,4,10
87444,10,4,9
87494,6,16,7
87494,10,4,1
87496,10,4,5
87498,6,16,2
87515,10,4,4
87521,6,16,1
87521,10,4,1
87535,10,4,13
87539,6,15,1
87539,6,16,7
87540,6,16,2
87540,10,4,4
87542,6,16,3
87542,10,4,1
87553,6,16,1
87553,10,4,3
87554,6,16,16
87556,10,4,5
87557,10,4,1
87558,6,16,5
87568,6,15,1
87568,10,4,2
87570,10,4,5
87577,10,4,1
87584,10,4,3
87592,10,4,4
87604,10,4,9
87607,6,16,6
87609,6,16,1
87613,10,4,1
87616,6,16,6
87618,10,4,4
87620,10,4,10
87623,10,4,3
87625,6,16,3
87625,10,4,5
87629,10,4,2
87635,6,16,1
87635,10,4,3
87636,10,4,1
87642,10,4,1
87643,6,16,1
87643,10,4,3
87653,10,4,8
87671,6,16,2
87671,10,4,15
87679,6,16,1
87697,10,4,5
87702,10,4,11
87718,10,4,1
87728,10,4,2
87735,6,16,8
87736,6,16,2
87736,10,4,2
87739,10,4,2
87759,10,4,3
87764,10,4,1
87766,10,4,8
87778,6,16,3
87778,10,4,2
87779,10,4,3
87783,10,4,4
87792,10,4,3
87795,6,16,1
87795,10,4,1
87800,6,16,13
87803,6,16,1
87803,10,4,2
87806,10,4,3
87816,6,16,8
87816,10,4,1
87821,10,4,1
87840,10,4,5
87842,10,4,1
87845,6,16,1
87845,10,4,11
87846,10,4,2
87849,10,4,1
87865,10,4,4
87868,6,16,18
87869,10,4,1
87870,6,16,4
87870,10,4,2
87877,6,16,6
87879,6,16,14
87879,10,4,27
87882,10,4,60
87891,10,4,1
87902,10,4,3
87907,6,15,1
87907,6,16,8
87907,10,4,10
87914,6,16,6
87924,10,4,6
87938,10,4,5
87940,6,16,6
87940,10,4,5
87946,6,16,1
87946,10,4,4
87948,10,4,7
87959,10,4,1
87971,10,4,2
87978,10,4,7
87979,6,16,6
87979,10,4,5
87986,10,4,5
87990,6,16,6
87990,10,4,10
87998,6,16,1
88001,10,4,5
88006,10,4,4
88018,6,16,3
88018,10,4,11
88021,10,4,7
88024,6,16,1
88029,6,16,1
88029,10,4,6
88040,10,4,6
88044,10,4,1
88046,6,16,5
88046,10,4,5
88053,6,16,12
88053,10,4,2
88055,6,16,1
88056,10,4,7
88058,10,4,5
88063,6,16,2
88063,10,4,10
88070,10,4,4
88071,6,16,6
88071,10,4,8
88074,6,16,10
88074,10,4,5
88075,6,15,1
88075,6,16,4
88075,10,4,3
88079,6,16,1
88080,6,16,2
88080,10,4,1
88082,6,15,1
88082,6,16,6
88082,10,4,1
88086,10,4,1
88089,10,4,1
88097,6,16,2
88097,10,4,2
88100,6,15,1
88100,6,16,1
88106,10,4,11
88111,10,4,6
88118,6,16,6
88118,10,4,4
88120,10,4,1
88124,10,4,25
88127,6,16,15
88127,10,4,2
88128,10,4,13
88129,10,4,1
88143,10,4,2
88150,6,15,1
88150,6,16,2
88150,10,4,3
88153,10,4,6
88157,6,16,12
88157,10,4,5
88162,6,16,13
88162,10,4,10
88168,10,4,1
88172,6,16,2
88176,6,16,7
88176,10,4,3
88180,6,15,1
88180,6,16,1
88180,10,4,10
88183,10,4,5
88185,10,4,1
88186,6,16,6
88192,6,16,1
88192,10,4,14
88209,10,4,1
88211,6,16,2
88211,10,4,3
88212,6,16,11
88212,10,4,13
88217,6,16,2
88217,10,4,6
88228,6,16,7
88228,10,4,2
88229,10,4,7
88233,6,16,19
88233,10,4,1
88234,6,16,13
88234,10,4,7
88240,10,4,1
88252,6,16,3
88252,10,4,5
88255,6,16,12
88255,10,4,4
88260,10,4,1
88262,10,4,1
88263,6,16,1
88266,6,16,2
88281,10,4,27
88283,6,15,1
88283,6,16,4
88283,10,4,4
88290,10,4,2
88295,6,16,4
88295,10,4,1
88297,10,4,14
88301,10,4,10
88304,10,4,9
88311,6,16,1
88311,10,4,7
88312,6,16,1
88312,10,4,3
88320,10,4,3
88329,10,4,1
88332,6,16,11
88332,10,4,3
88340,10,4,5
88342,6,16,6
88344,10,4,8
88358,6,16,12
88358,10,4,1
88362,6,16,1
88362,10,4,1
88363,6,16,1
88363,10,4,3
88370,10,4,3
88382,6,16,1
88382,10,4,2
88393,6,16,15
88406,10,4,1
88423,10,4,1
88441,6,16,7
88441,10,4,1
88457,10,4,1
88471,10,4,9
88491,10,4,7
88503,10,4,7
88504,6,16,24
88504,10,4,1
88509,10,4,2
88528,6,16,4
88528,10,4,8
88529,6,16,9
88529,10,4,9
88531,6,16,1
88537,6,16,2
88541,10,4,10
88545,10,4,1
88546,6,16,1
88547,6,16,1
88551,6,16,3
88560,10,4,2
88561,10,4,8
88577,10,4,9
88580,6,16,1
88585,6,16,1
88585,10,4,4
88591,6,16,12
88595,10,4,1
88599,6,16,5
88599,10,4,3
88601,10,4,6
88615,10,4,4
88616,6,16,2
88618,6,16,7
88623,6,16,8
88623,10,4,4
88629,10,4,1
88631,10,4,3
88634,6,16,6
88637,6,16,3
88637,10,4,3
88641,10,4,1
88644,6,16,1
88645,6,16,2
88652,6,16,2
88652,10,4,7
88654,6,16,5
88654,10,4,1
88657,10,4,1
88666,6,16,14
88668,10,4,1
88680,10,4,5
88687,10,4,10
88688,6,16,2
88688,10,4,1
88696,6,16,1
88696,10,4,9
88702,6,16,1
88706,6,16,7
88710,6,16,7
88710,10,4,5
88715,10,4,2
88718,10,4,6
88721,10,4,6
88727,10,4,10
88730,10,4,5
88739,10,4,1
88743,6,16,13
88743,10,4,1
88746,10,4,1
88753,10,4,13
88763,6,16,1
88765,10,4,7
88770,10,4,12
88777,10,4,2
88780,6,16,1
88780,10,4,1
88781,6,16,5
88789,10,4,1
88791,10,4,2
88792,10,4,2
88794,10,4,1
