ip,channel,os,ip_channel_os_confRate
77572,215,13,0.0
77580,212,15,0.0
77580,328,15,0.0
77582,110,13,0.0
77582,137,13,0.0
77582,265,3,0.0
77594,153,25,0.0
77594,266,25,0.0
77600,107,607,0.0
77610,134,13,0.0
77610,140,13,0.0
77610,145,13,0.0
77610,245,19,0.0
77610,265,13,0.0
77610,265,19,0.0
77610,280,19,0.0
77614,459,23,0.0
77644,134,18,0.0
77644,140,18,0.0
77644,145,18,0.0
77644,215,19,0.0
77647,134,17,0.0
77647,140,17,0.0
77647,145,17,0.0
77655,107,607,0.0
77655,122,22,0.0
77655,237,13,0.0
77655,280,13,0.0
77655,328,22,0.0
77655,412,22,0.0
77655,442,22,0.0
77655,459,13,0.0
77655,463,22,0.0
77658,134,13,0.0
77658,140,13,0.0
77658,145,13,0.0
77658,259,19,0.0
77666,379,53,0.0
77666,412,53,0.0
77666,435,53,0.0
77703,121,8,0.0
77703,215,25,0.0
77703,245,8,0.0
77711,128,19,0.0
77711,237,19,0.0
77713,459,23,0.0
77730,19,6,0.0
77730,124,6,0.0
77730,137,6,0.0
77730,232,6,0.0
77730,245,13,0.0
77730,265,6,0.0
77730,265,18,0.0
77730,266,6,0.0
77730,278,6,0.0
77730,280,18,0.0
77730,379,6,0.0
77730,481,6,0.0
77748,265,28,0.0
77748,280,28,0.0
77748,467,28,0.0
77759,134,13,0.0
77759,140,13,0.0
77759,145,13,0.0
77759,265,17,0.0
77759,280,17,0.0
77763,125,14,0.0
77763,135,14,0.0
77763,417,14,0.0
77769,121,19,0.0
77769,134,19,0.0
77769,178,19,0.0
77769,245,19,0.0
77769,280,19,0.0
77772,236,18,0.0
77775,125,19,0.0
77775,145,19,0.0
77775,178,19,0.0
77775,258,19,0.0
77775,259,19,0.0
77775,442,19,0.0
77790,110,13,0.0
77792,121,19,0.0
77792,134,13,0.0
77792,140,22,0.0
77792,178,13,0.0
77792,245,19,0.0
77792,280,13,0.0
77792,400,22,0.0
77792,442,22,0.0
77799,110,35,0.0
77799,125,19,0.0
77799,134,35,0.0
77799,145,19,0.0
77799,178,19,0.0
77799,178,35,0.0
77799,258,19,0.0
77799,259,19,0.0
77799,280,35,0.0
77799,442,19,0.0
77799,459,19,0.0
77809,121,19,0.0
77809,245,19,0.0
77809,265,9,0.0
77809,280,9,0.0
77809,467,9,0.0
77825,107,25,0.0
77825,459,17,0.0
77840,121,17,0.0
77840,137,18,0.0
77840,244,19,0.0
77840,245,17,0.0
77840,259,47,0.0
77840,265,3,0.0
77840,265,6,0.0
77840,280,3,0.0
77840,459,6,0.0
77866,123,19,0.0
77866,134,17,0.0
77866,134,18,0.0
77866,140,18,0.0
77866,145,18,0.0
77866,153,5,0.0
77866,219,5,0.0
77866,265,5,0.0
77866,278,5,0.0
77866,379,17,0.0
77866,430,17,0.0
77866,439,17,0.0
77866,442,5,0.0
77866,452,17,0.0
77866,466,17,0.0
77866,489,5,0.0
77867,121,25,0.0
77867,134,25,0.0
77867,145,37,0.0
77867,265,25,0.0
77867,315,25,0.0
77867,409,25,0.0
77867,435,25,0.0
77867,489,25,0.0
77883,19,19,0.0
77883,107,19,0.0
77883,134,19,0.0
77883,135,19,0.0
77883,205,19,0.0
77883,386,19,0.0
77883,435,19,0.0
77883,442,19,0.0
77883,477,19,0.0
77884,19,19,0.0
77884,122,19,0.0
77884,315,19,0.0
77884,379,19,0.0
77896,107,607,0.0
77899,122,22,0.0
77899,128,13,0.0
77900,113,14,0.0
77900,134,14,0.0
77900,325,14,0.0
77900,379,14,0.0
77900,430,14,0.0
77900,439,14,0.0
77900,452,14,0.0
77900,466,14,0.0
77901,140,19,0.0
77901,145,19,0.0
77943,140,32,0.0
77943,178,32,0.0
77943,259,32,0.0
77943,400,32,0.0
77943,442,32,0.0
77949,107,13,0.0
77949,121,9,0.0
77949,128,27,0.0
77949,134,13,0.0
77949,178,13,0.0
77949,212,13,0.0
77949,245,9,0.0
77949,265,13,0.0
77949,280,13,0.0
77949,328,13,0.0
77949,442,19,0.0
77949,459,13,0.0
77949,480,19,0.0
77958,125,19,0.0
77968,123,19,0.0
77968,128,19,0.0
77968,215,10,0.0
78000,107,19,0.0
78022,121,13,0.0
78022,140,17,0.0
78022,178,17,0.0
78022,215,17,0.0
78022,245,13,0.0
78068,477,19,0.0
78085,107,23,0.0
78085,122,23,0.0
78085,134,23,0.0
78085,178,23,0.0
78085,205,23,0.0
78085,265,23,0.0
78085,280,23,0.0
78085,379,23,0.0
78085,401,23,0.0
78085,459,23,0.0
78085,477,23,0.0
78090,459,8,0.0
78097,125,13,0.0
78097,145,13,0.0
78097,178,13,0.0
78097,258,13,0.0
78097,259,13,0.0
78097,442,13,0.0
78119,134,13,0.0
78119,140,13,0.0
78119,145,13,0.0
78119,459,14,0.0
78150,211,25,0.0
78150,245,25,0.0
78173,110,19,0.0
78186,135,8,0.0
78186,219,8,0.0
78186,242,8,0.0
78186,379,8,0.0
78186,386,8,0.0
78186,439,8,0.0
78186,442,8,0.0
78186,477,8,0.0
78186,489,8,0.0
78225,265,66,0.0
78225,280,66,0.0
78243,140,19,0.0
78243,178,19,0.0
78243,400,19,0.0
78243,442,19,0.0
78245,245,27,0.0
78245,245,37,0.0
78262,107,8,0.0
78265,459,19,0.0
78272,140,13,0.0
78272,178,13,0.0
78272,215,13,0.0
78272,400,13,0.0
78289,122,19,0.0
78289,215,32,0.0
78290,259,18,0.0
78329,435,13,0.0
78329,477,13,0.0
78329,489,13,0.0
78349,137,17,0.0
78349,215,17,0.0
78349,245,9,0.0
78349,245,17,0.0
78349,379,13,0.0
78349,379,19,0.0
78353,121,22,0.0
78353,134,19,0.0
78353,137,19,0.0
78353,140,19,0.0
78353,145,19,0.0
78353,245,19,0.0
78353,245,22,0.0
78355,122,19,0.0
78366,134,9,0.0
78366,140,9,0.0
78366,145,9,0.0
78367,245,17,0.0
78420,134,10,0.0
78420,140,10,0.0
78420,145,10,0.0
78420,211,19,0.0
78420,245,13,0.0
78420,245,19,0.0
78423,215,22,0.0
78423,376,19,0.0
78446,107,6,0.0
78446,280,10,0.0
78446,459,16,0.0
78450,125,13,0.0
78450,145,13,0.0
78450,178,13,0.0
78450,258,13,0.0
78450,259,13,0.0
78450,442,13,0.0
78473,116,18,0.0
78473,128,8,0.0
78473,134,13,0.0
78473,140,13,0.0
78473,145,13,0.0
78473,173,18,0.0
78473,315,18,0.0
78473,377,18,0.0
78473,439,18,0.0
78473,445,18,0.0
78473,452,18,0.0
78473,459,19,0.0
78473,469,18,0.0
78477,134,15,0.0
78477,140,15,0.0
78477,145,15,0.0
78477,178,15,0.0
78477,280,15,0.0
78478,212,13,0.0
78478,328,13,0.0
78482,125,19,0.0
78482,134,1,0.0
78482,140,1,0.0
78482,145,1,0.0
78484,21,19,0.0
78500,477,13,0.0
78506,134,19,0.0
78506,145,19,0.0
78506,245,41,0.0
78507,105,30,0.0
78507,125,13,0.0
78507,134,13,0.0
78507,140,13,0.0
78507,145,13,0.0
78507,178,13,0.0
78507,258,13,0.0
78507,259,13,0.0
78507,259,30,0.0
78507,442,13,0.0
78526,134,13,0.0
78526,140,13,0.0
78526,145,13,0.0
78536,134,25,0.0
78536,178,25,0.0
78536,280,25,0.0
78544,115,19,0.0
78544,125,19,0.0
78544,135,19,0.0
78544,258,19,0.0
78544,259,19,0.0
78544,265,19,0.0
78544,442,19,0.0
78553,265,13,0.0
78553,280,13,0.0
78553,459,19,0.0
78574,140,13,0.0
78574,215,13,0.0
78574,259,13,0.0
78574,400,13,0.0
78574,442,13,0.0
78580,259,23,0.0
78580,459,23,0.0
78599,110,18,0.0
78599,134,17,0.0
78599,178,17,0.0
78599,215,19,0.0
78599,280,17,0.0
78600,400,607,0.0
78620,245,13,0.0
78620,477,13,0.0
78622,128,20,0.0
78622,134,20,0.0
78622,140,20,0.0
78622,145,20,0.0
78627,173,41,0.0
78627,439,41,0.0
78627,481,41,0.0
78646,215,19,0.0
78666,107,607,0.0
78673,140,13,0.0
78673,153,13,0.0
78673,215,13,0.0
78673,259,13,0.0
78673,400,13,0.0
78716,134,41,0.0
78716,153,41,0.0
78716,452,41,0.0
78725,115,12,0.0
78725,125,12,0.0
78725,135,12,0.0
78725,258,12,0.0
78725,259,12,0.0
78725,265,12,0.0
78725,280,12,0.0
78725,442,12,0.0
78730,107,28,0.0
78741,259,15,0.0
78741,459,15,0.0
78772,215,19,0.0
78776,409,35,0.0
78776,412,35,0.0
78778,134,13,0.0
78778,153,13,0.0
78778,219,13,0.0
78778,224,57,0.0
78778,234,13,0.0
78778,259,13,0.0
78778,278,13,0.0
78778,379,13,0.0
78778,409,13,0.0
78784,205,16,0.0
78784,219,16,0.0
78784,379,16,0.0
78787,121,17,0.0
78787,245,17,0.0
78796,244,9,0.0
78809,469,19,0.0
78827,400,607,0.0
78853,130,13,0.0
78853,435,13,0.0
78853,442,13,0.0
78853,459,4,0.0
78853,477,13,0.0
78874,140,36,0.0
78874,400,36,0.0
78874,442,36,0.0
78881,115,22,0.0
78881,125,22,0.0
78881,135,22,0.0
78881,258,22,0.0
78881,259,22,0.0
78881,442,22,0.0
78896,121,10,0.0
78896,245,10,0.0
78896,245,19,0.0
78910,459,44,0.0
78911,386,9,0.0
78911,442,9,0.0
78927,215,19,0.0
78945,212,14,0.0
78945,328,14,0.0
78948,215,19,0.0
78948,259,19,0.0
78960,134,22,0.0
78960,140,22,0.0
78960,145,22,0.0
78960,212,3,0.0
78960,328,3,0.0
78977,212,8,0.0
78977,328,8,0.0
78981,128,13,0.0
78993,244,17,0.0
79001,234,22,0.0
79001,259,22,0.0
79019,477,8,0.0
79023,134,17,0.0
79023,140,17,0.0
79023,145,17,0.0
79025,121,13,0.0
79025,245,13,0.0
79044,459,22,0.0
79051,107,607,0.0
79075,140,19,0.0
79075,178,19,0.0
79075,400,19,0.0
79075,442,19,0.0
79098,110,19,0.0
79098,134,19,0.0
79098,178,19,0.0
79098,280,19,0.0
79130,121,19,0.0
79130,153,19,0.0
79130,219,19,0.0
79130,265,19,0.0
79130,386,19,0.0
79130,409,19,0.0
79130,439,19,0.0
79130,445,19,0.0
79130,480,19,0.0
79130,489,19,0.0
79146,134,9,0.0
79146,178,9,0.0
79176,489,46,0.0
79182,128,17,0.0
79182,128,22,0.0
79182,134,19,0.0
79182,140,19,0.0
79182,145,19,0.0
79182,153,31,0.0
79187,115,1,0.0
79187,125,1,0.0
79187,135,1,0.0
79187,258,1,0.0
79187,259,1,0.0
79187,265,1,0.0
79187,280,1,0.0
79187,417,1,0.0
79187,442,1,0.0
79205,140,3,0.0
79205,236,19,0.0
79205,442,3,0.0
79213,107,13,0.0
79213,212,8,0.0
79213,328,8,0.0
79213,459,23,0.0
79213,478,19,0.0
79226,121,17,0.0
79226,245,17,0.0
79237,110,41,0.0
79257,232,13,0.0
79257,243,13,0.0
79258,134,9,0.0
79258,140,9,0.0
79258,145,9,0.0
79271,115,19,0.0
79271,125,19,0.0
79271,135,19,0.0
79271,138,19,0.0
79271,258,19,0.0
79271,259,19,0.0
79271,265,19,0.0
79271,280,19,0.0
79271,400,19,0.0
79271,442,19,0.0
79281,153,18,0.0
79281,205,18,0.0
79281,215,19,0.0
79281,401,18,0.0
79300,134,6,0.0
79300,140,6,0.0
79300,145,6,0.0
79300,215,16,0.0
79300,245,18,0.0
79300,477,18,0.0
79332,122,10,0.0
79332,245,13,0.0
79332,477,22,0.0
79352,121,19,0.0
79352,153,19,0.0
79352,219,19,0.0
79352,377,19,0.0
79352,379,19,0.0
79352,424,19,0.0
79352,489,19,0.0
79372,107,19,0.0
79372,134,37,0.0
79372,140,25,0.0
79372,153,25,0.0
79372,173,37,0.0
79372,215,25,0.0
79372,315,37,0.0
79372,439,37,0.0
79372,442,25,0.0
79372,452,37,0.0
79372,487,37,0.0
79384,134,19,0.0
79384,140,19,0.0
79384,145,19,0.0
79384,215,19,0.0
79389,477,19,0.0
79437,244,10,0.0
79456,237,19,0.0
79528,19,13,0.0
79528,121,13,0.0
79528,134,13,0.0
79528,135,13,0.0
79528,153,13,0.0
79528,481,13,0.0
79539,128,20,0.0
79539,130,19,0.0
79539,245,19,0.0
79539,280,20,0.0
79539,424,18,0.0
79539,435,19,0.0
79539,463,19,0.0
79593,3,22,0.0
79593,215,22,0.0
79602,121,40,0.0
79602,150,40,0.0
79602,377,40,0.0
79602,401,40,0.0
79602,409,40,0.0
79602,480,40,0.0
79614,107,13,0.0
79614,128,13,0.0
79614,134,22,0.0
79614,140,22,0.0
79614,140,27,0.0
79614,145,22,0.0
79614,178,27,0.0
79614,211,12,0.0
79614,215,13,0.0
79614,215,27,0.0
79614,245,12,0.0
79614,265,27,0.0
79614,280,27,0.0
79614,364,47,0.0
79614,459,17,0.0
79616,122,13,0.0
79616,128,13,0.0
79631,121,13,0.0
79631,124,13,0.0
79631,153,13,0.0
79631,219,13,0.0
79631,265,13,0.0
79631,278,13,0.0
79631,379,13,0.0
79631,401,13,0.0
79631,409,13,0.0
79631,424,13,0.0
79631,442,13,0.0
79631,477,13,0.0
79640,134,13,0.0
79640,153,13,0.0
79662,130,23,0.0
79662,134,23,0.0
79662,232,23,0.0
79662,315,23,0.0
79662,325,23,0.0
79662,409,23,0.0
79662,435,23,0.0
79662,439,23,0.0
79662,466,23,0.0
79662,469,23,0.0
79662,480,23,0.0
79662,489,23,0.0
79666,244,17,0.0
79666,459,9,0.0
79671,19,13,0.0
79671,135,13,0.0
79671,280,13,0.0
79671,424,13,0.0
79673,110,1,0.0
79673,128,1,0.0
79673,234,1,0.0
79673,259,1,0.0
79678,116,13,0.0
79678,134,15,0.0
79678,140,15,0.0
79678,145,15,0.0
79678,439,13,0.0
79678,452,13,0.0
79678,466,13,0.0
79686,134,17,0.0
79686,140,17,0.0
79686,145,17,0.0
79686,212,19,0.0
79686,328,19,0.0
79707,137,19,0.0
79707,215,19,0.0
79707,232,16,0.0
79707,243,16,0.0
79724,259,17,0.0
79731,122,13,0.0
79731,134,16,0.0
79731,178,16,0.0
79731,280,16,0.0
79738,134,19,0.0
79738,145,19,0.0
79745,107,19,0.0
79745,134,13,0.0
79745,137,17,0.0
79745,140,13,0.0
79745,145,13,0.0
79745,215,19,0.0
79745,237,19,0.0
79745,400,607,0.0
79756,130,19,0.0
79756,245,19,0.0
79757,107,9,0.0
79757,259,8,0.0
79757,265,8,0.0
79757,280,8,0.0
79757,469,13,0.0
79769,328,9,0.0
79769,477,9,0.0
79771,134,53,0.0
79771,178,53,0.0
79771,237,15,0.0
79771,280,53,0.0
79779,110,42,0.0
79779,128,20,0.0
79779,128,22,0.0
79779,128,42,0.0
79779,134,19,0.0
79779,379,19,0.0
79779,469,19,0.0
79786,3,19,0.0
79786,125,19,0.0
79786,145,19,0.0
79786,178,19,0.0
79786,215,32,0.0
79786,258,19,0.0
79786,259,19,0.0
79786,442,19,0.0
79787,237,13,0.0
79787,237,19,0.0
79800,21,13,0.0
79806,212,13,0.0
79806,328,13,0.0
79808,3,19,0.0
79808,3,47,0.0
79808,265,6,0.0
79808,280,6,0.0
79821,140,18,0.0
79821,178,18,0.0
79821,400,18,0.0
79821,442,18,0.0
79827,107,607,0.0
79827,110,19,0.0
79827,121,19,0.0
79827,125,35,0.0
79827,128,19,0.0
79827,130,13,0.0
79827,134,19,0.0
79827,134,23,0.0
79827,134,47,0.0
79827,135,12,0.0
79827,137,4,0.0
79827,137,19,0.0
79827,140,19,0.0
79827,140,22,0.0
79827,140,47,0.0
79827,145,13,0.0
79827,145,17,0.0
79827,145,18,0.0
79827,145,23,0.0
79827,145,47,0.0
79827,153,13,0.0
79827,178,19,0.0
79827,205,13,0.0
79827,212,13,0.0
79827,215,4,0.0
79827,215,11,0.0
79827,215,13,0.0
79827,215,19,0.0
79827,215,22,0.0
79827,219,13,0.0
79827,237,28,0.0
79827,245,8,0.0
79827,245,13,0.0
79827,245,19,0.0
79827,245,22,0.0
79827,245,26,0.0
79827,245,37,0.0
79827,245,42,0.0
79827,265,13,0.0
79827,280,19,0.0
79827,347,607,0.0
79827,377,13,0.0
79827,379,13,0.0
79827,400,19,0.0
79827,400,607,0.0
79827,409,12,0.0
79827,439,12,0.0
79827,442,19,0.0
79827,459,13,0.0
79827,459,19,0.0
79827,477,9,0.0
79827,489,13,0.0
79828,376,13,0.0
79828,477,19,0.0
79851,212,19,0.0
79851,328,19,0.0
79854,215,19,0.0
79857,105,19,0.0
79857,107,1,0.0
79857,107,13,0.0
79857,107,18,0.0
79857,107,19,0.0
79857,115,10,0.0
79857,115,19,0.0
79857,115,37,0.0
79857,121,19,0.0
79857,121,31,0.0
79857,122,19,0.0
79857,122,28,0.0
79857,125,10,0.0
79857,128,19,0.0
79857,130,19,0.0
79857,134,18,0.0
79857,134,19,0.0
79857,134,25,0.0
79857,134,31,0.0
79857,134,41,0.0
79857,135,10,0.0
79857,137,1,0.0
79857,140,1,0.0
79857,140,13,0.0
79857,140,17,0.0
79857,140,18,0.0
79857,140,19,0.0
79857,140,25,0.0
79857,140,37,0.0
79857,140,41,0.0
79857,145,13,0.0
79857,145,18,0.0
79857,145,19,0.0
79857,145,41,0.0
79857,153,13,0.0
79857,153,19,0.0
79857,178,19,0.0
79857,205,19,0.0
79857,215,13,0.0
79857,215,18,0.0
79857,215,19,0.0
79857,219,13,0.0
79857,244,9,0.0
79857,245,9,0.0
79857,245,19,0.0
79857,245,31,0.0
79857,245,32,0.0
79857,258,37,0.0
79857,259,13,0.0
79857,259,19,0.0
79857,259,37,0.0
79857,265,19,0.0
79857,265,37,0.0
79857,266,19,0.0
79857,280,19,0.0
79857,280,31,0.0
79857,280,37,0.0
79857,315,13,0.0
79857,328,77,0.0
79857,343,19,0.0
79857,347,607,0.0
79857,349,1,0.0
79857,377,19,0.0
79857,379,13,0.0
79857,409,13,0.0
79857,417,10,0.0
79857,442,1,0.0
79857,442,17,0.0
79857,442,19,0.0
79857,442,37,0.0
79857,442,40,0.0
79857,452,1,0.0
79857,452,77,0.0
79857,459,19,0.0
79857,459,31,0.0
79857,477,2,0.0
79857,477,19,0.0
79857,477,26,0.0
79857,480,10,0.0
79857,481,1,0.0
79874,121,20,0.0
79874,145,19,0.0
79874,232,19,0.0
79874,243,19,0.0
79874,245,20,0.0
79874,459,19,0.0
79875,19,22,0.0
79875,121,22,0.0
79875,124,22,0.0
79875,135,22,0.0
79875,379,22,0.0
79875,435,22,0.0
79875,481,22,0.0
79877,134,19,0.030102999566398118
79877,137,13,0.0
79877,140,19,0.0
79877,145,19,0.0
79877,245,13,0.0
79881,19,13,0.0
79881,107,13,0.0
79881,107,19,0.0
79881,121,10,0.0
79881,121,15,0.0
79881,121,26,0.0
79881,121,40,0.0
79881,125,13,0.0
79881,125,19,0.0
79881,128,1,0.0
79881,134,23,0.0
79881,134,31,0.0
79881,134,47,0.0
79881,140,23,0.0
79881,140,47,0.0
79881,145,13,0.0
79881,145,23,0.0
79881,145,47,0.0
79881,153,13,0.0
79881,153,41,0.0
79881,178,13,0.0
79881,178,19,0.0
79881,178,31,0.0
79881,178,41,0.0
79881,205,27,0.0
79881,205,41,0.0
79881,215,9,0.0
79881,215,19,0.0
79881,215,31,0.0
79881,215,35,0.0
79881,234,8,0.0
79881,245,8,0.0
79881,245,10,0.0
79881,245,13,0.0
79881,245,15,0.0
79881,245,22,0.0
79881,245,26,0.0
79881,245,27,0.0
79881,258,13,0.0
79881,259,15,0.0
79881,265,5,0.0
79881,265,13,0.0
79881,265,19,0.0
79881,280,5,0.0
79881,280,13,0.0
79881,280,41,0.0
79881,379,27,0.0
79881,386,40,0.0
79881,401,40,0.0
79881,424,13,0.0
79881,439,27,0.0
79881,442,41,0.0
79881,459,18,0.0
79881,463,41,0.0
79881,477,13,0.0
79881,477,20,0.0
79901,178,17,0.0
79909,107,19,0.0
79909,107,607,0.0
79909,121,9,0.0
79909,121,22,0.0
79909,121,32,0.0
79909,122,17,0.0
79909,122,18,0.0
79909,125,13,0.0
79909,125,19,0.0
79909,128,19,0.0
79909,130,18,0.0
79909,134,18,0.0
79909,135,9,0.0
79909,135,19,0.0
79909,137,8,0.0
79909,137,13,0.0
79909,140,10,0.0
79909,145,9,0.0
79909,145,13,0.0
79909,153,9,0.0
79909,153,10,0.0
79909,153,17,0.0
79909,178,12,0.0
79909,178,13,0.0
79909,212,10,0.0
79909,215,10,0.0
79909,215,22,0.0
79909,219,13,0.0
79909,232,9,0.0
79909,243,9,0.0
79909,244,22,0.0
79909,245,12,0.0
79909,245,19,0.0
79909,258,13,0.0
79909,259,13,0.0
79909,265,6,0.0
79909,265,12,0.0
79909,265,13,0.0
79909,265,16,0.0
79909,265,37,0.0
79909,278,12,0.0
79909,280,6,0.0
79909,280,13,0.0
79909,280,37,0.0
79909,347,607,0.0
79909,379,19,0.0
79909,409,9,0.0
79909,442,13,0.0
79909,442,18,0.0
79909,459,12,0.0
79909,459,19,0.0
79909,463,17,0.0
79909,467,6,0.0
79909,477,14,0.0
79909,477,18,0.0
79909,477,19,0.0
79909,477,26,0.0
79909,480,17,0.0
79909,489,9,0.0
79909,489,17,0.0
79909,489,19,0.0
79909,497,17,0.0
79926,376,12,0.0
79926,439,6,0.0
79941,107,19,0.0
79941,134,19,0.0
79941,178,19,0.0
79950,459,13,0.0
80026,140,13,0.0
80026,140,17,0.0
80026,153,13,0.0
80026,237,10,0.0
80026,400,17,0.0
80026,442,13,0.0
80026,442,17,0.0
80029,121,6,0.0
80029,140,11,0.0
80029,178,11,0.0
80029,245,6,0.0
80029,259,11,0.0
80029,400,11,0.0
80029,442,11,0.0
80053,140,13,0.0
80053,140,17,0.0
80053,215,17,0.0
80053,232,25,0.0
80053,259,17,0.0
80053,442,13,0.0
80058,110,19,0.0
80058,123,19,0.0
80058,128,19,0.0
80058,128,36,0.0
80058,134,19,0.0
80058,178,19,0.0
80058,319,19,0.0
80058,379,19,0.0
80058,459,19,0.0
80058,469,19,0.0
80080,110,19,0.0
80080,122,35,0.0
80080,134,19,0.0
80080,134,25,0.0
80080,134,35,0.0
80080,145,25,0.0
80080,178,19,0.0
80080,234,18,0.0
80080,259,18,0.0
80080,265,22,0.0
80080,280,19,0.0
80080,315,35,0.0
80080,379,35,0.0
80080,469,35,0.0
80084,134,17,0.0
80084,178,17,0.0
80084,280,17,0.0
80096,140,19,0.0
80096,153,19,0.0
80096,215,19,0.0
80101,113,22,0.0
80101,134,22,0.0
80101,135,22,0.0
80101,173,22,0.0
80101,452,22,0.0
80110,107,607,0.0
80113,130,25,0.0
80113,379,25,0.0
80113,480,25,0.0
80113,481,25,0.0
80114,121,13,0.0
80114,140,12,0.0
80114,153,12,0.0
80114,215,12,0.0
80114,234,13,0.0
80114,245,13,0.0
80114,259,13,0.0
80124,213,0,0.0
80124,215,19,0.0
80136,140,13,0.0
80136,153,13,0.0
80136,215,13,0.0
80140,19,13,0.0
80140,107,13,0.0
80140,115,13,0.0
80140,140,27,0.0
80140,153,27,0.0
80140,215,27,0.0
80140,215,53,0.0
80140,219,13,0.0
80140,259,27,0.0
80140,265,13,0.0
80140,379,13,0.0
80140,409,13,0.0
80140,459,37,0.0
80140,477,13,0.0
80142,128,8,0.0
80142,130,9,0.0
80142,215,11,0.0
80142,480,9,0.0
80153,134,19,0.0
80153,140,19,0.0
80153,145,19,0.0
80155,205,49,0.0
80155,219,49,0.0
80155,315,49,0.0
80155,401,49,0.0
80155,452,49,0.0
80155,477,49,0.0
80163,107,607,0.0
80163,111,22,0.0
80163,134,2,0.0
80163,140,2,0.0
80163,145,2,0.0
80163,173,22,0.0
80163,439,22,0.0
80163,469,22,0.0
80180,107,607,0.0
80188,245,13,0.0
80193,265,20,0.0
80193,467,20,0.0
80218,107,27,0.0
80219,236,17,0.0
80223,212,19,0.0
80223,328,19,0.0
80228,107,13,0.0
80228,110,22,0.0
80228,121,19,0.0
80228,134,19,0.0
80228,140,19,0.0
80228,145,19,0.0
80228,245,19,0.0
80233,315,49,0.0
80233,379,49,0.0
80233,435,49,0.0
80233,480,49,0.0
80248,107,37,0.0
80248,137,16,0.0
80248,140,15,0.0
80248,245,16,0.0
80248,259,15,0.0
80248,442,15,0.0
80248,477,16,0.0
80257,215,13,0.0
80273,245,19,0.0
80275,110,19,0.0
80275,134,19,0.0
80275,137,13,0.0
80275,178,19,0.0
80275,237,13,0.0
80275,280,19,0.0
80277,245,13,0.0
80277,452,13,0.0
80282,244,10,0.0
80299,265,22,0.0
80305,128,22,0.0
80305,135,41,0.0
80305,215,41,0.0
80305,232,41,0.0
80305,243,41,0.0
80306,140,19,0.0
80306,178,19,0.0
80306,215,19,0.0
80306,259,19,0.0
80316,205,41,0.0
80316,315,41,0.0
80316,377,41,0.0
80316,401,41,0.0
80335,107,19,0.0
80348,107,19,0.0
80357,107,10,0.0
80357,134,10,0.0
80357,178,10,0.0
80357,215,10,0.0
80357,219,10,0.0
80357,245,10,0.0
80357,265,10,0.0
80357,278,10,0.0
80357,280,10,0.0
80357,379,10,0.0
80357,442,10,0.0
80357,459,10,0.0
80368,376,23,0.0
80372,205,31,0.0
80372,477,19,0.0
80372,477,31,0.0
80384,121,19,0.0
80395,107,13,0.0
80395,265,13,0.0
80395,459,13,0.0
80398,215,19,0.0
80409,178,10,0.0
80409,224,57,0.0
80413,121,19,0.0
80413,135,19,0.0
80413,153,19,0.0
80413,205,19,0.0
80413,379,19,0.0
80413,424,19,0.0
80413,439,19,0.0
80413,478,19,0.0
80413,481,19,0.0
80416,121,10,0.0
80416,122,19,0.0
80416,245,10,0.0
80428,121,27,0.0
80428,140,18,0.0
80428,153,18,0.0
80428,215,18,0.0
80428,245,27,0.0
80428,442,18,0.0
80437,134,19,0.0
80437,140,13,0.0
80437,178,13,0.0
80437,178,19,0.0
80437,215,13,0.0
80437,245,8,0.0
80437,280,19,0.0
80437,442,13,0.0
80438,107,607,0.0
80446,3,9,0.0
80446,3,22,0.0
80446,3,30,0.0
80446,121,8,0.0
80446,121,13,0.0
80446,140,13,0.0
80446,215,13,0.0
80446,244,18,0.0
80446,245,8,0.0
80446,245,13,0.0
80446,265,9,0.0
80446,280,9,0.0
80446,347,607,0.0
80447,137,8,0.0
80447,379,19,0.0
80450,134,6,0.0
80450,140,6,0.0
80450,145,6,0.0
80458,134,22,0.0
80458,140,22,0.0
80458,145,22,0.0
80458,245,53,0.0
80466,245,15,0.0
80466,400,607,0.0
80468,107,13,0.0
80476,19,17,0.0
80476,130,19,0.0
80476,134,3,0.0
80476,140,3,0.0
80476,145,3,0.0
80476,153,17,0.0
80476,245,13,0.0
80476,265,41,0.0
80476,266,17,0.0
80476,280,41,0.0
80476,347,0,0.0
80476,379,19,0.0
80476,409,19,0.0
80476,435,19,0.0
80487,134,25,0.0
80487,140,25,0.0
80487,145,25,0.0
80532,121,32,0.0
80532,245,15,0.0
80532,245,32,0.0
80539,134,13,0.0
80539,134,40,0.0
80539,140,13,0.0
80539,140,40,0.0
80539,145,13,0.0
80539,145,40,0.0
80539,215,13,0.0
80539,215,40,0.0
80560,121,15,0.0
80560,205,15,0.0
80560,278,15,0.0
80560,401,15,0.0
80560,435,15,0.0
80560,497,15,0.0
80561,237,18,0.0
80614,137,19,0.0
80614,245,19,0.0
80644,245,1,0.0
80686,107,607,0.0
80686,128,3,0.0
80686,134,3,0.0
80686,140,3,0.0
80686,145,3,0.0
80690,459,77,0.0
80707,121,20,0.0
80707,135,20,0.0
80707,489,20,0.0
80723,21,20,0.0
80724,215,9,0.0
80726,111,13,0.0
80726,439,13,0.0
80726,466,13,0.0
80726,469,13,0.0
80736,145,30,0.0
80740,107,607,0.0
80781,376,13,0.0
80806,137,13,0.0
80806,153,13,0.0
80806,205,13,0.0
80806,265,22,0.0
80806,379,13,0.0
80806,401,13,0.0
