ip,device,os,ip_device_os_app_4
85644,2,13,3
85644,2,37,1
85650,1,13,1
85660,1,13,3
85660,1,15,2
85661,1,10,1
85661,1,13,1
85661,1,14,4
85661,1,19,1
85663,1,41,2
85668,1,13,1
85674,1,19,4
85674,1,25,6
85674,1,32,5
85692,1,8,6
85692,1,17,1
85702,1,19,7
85706,1,20,1
85723,1,37,2
85734,1,18,4
85734,1,19,6
85743,1,17,3
85758,1,13,1
85760,1,12,3
85763,1,28,1
85771,1,13,4
85771,2,9,3
85773,1,13,2
85773,1,19,1
85778,1,22,1
85798,1,19,1
85805,1,13,2
85805,1,25,1
85806,1,15,1
85818,1,28,1
85823,1,8,1
85825,2,13,1
85827,1,19,4
85830,1,13,4
85835,1,19,2
85837,1,19,2
85839,1,3,1
85839,1,20,1
85844,1,12,1
85850,1,19,1
85854,1,13,1
85854,2,19,7
85856,1,13,3
85857,1,12,4
85857,1,13,1
85857,1,19,12
85858,1,13,5
85859,1,10,4
85867,1,18,3
85867,1,28,6
85872,1,19,5
85894,1,58,1
85896,1,13,1
85896,1,19,1
85900,1,14,1
85901,1,13,1
85902,1,11,3
85902,1,20,7
85904,1,19,1
85904,2,30,1
85907,1,13,1
85910,1,22,10
85916,0,24,1
85916,1,18,1
85925,1,16,2
85945,1,13,3
85945,1,17,2
85945,1,19,1
85948,1,16,1
85948,1,41,4
85964,1,19,1
85964,1,30,8
85968,1,17,1
85971,1,13,1
85971,1,18,5
85971,1,25,4
85974,1,19,7
85984,1,13,2
85987,1,19,1
85987,230,24,1
85988,1,6,3
85999,1,13,2
85999,1,37,4
86003,1,13,3
86003,1,19,1
86008,1,8,1
86008,1,13,10
86016,1,19,1
86017,1,13,4
86026,1,6,1
86037,1,19,1
86048,1,10,2
86048,1,13,5
86048,1,16,2
86048,1,19,8
86049,1,10,1
86056,1,18,1
86065,1,8,1
86076,1,3,1
86076,1,13,2
86076,1,19,1
86076,1,25,4
86077,1,13,4
86078,1,13,1
86088,1,40,1
86091,1,13,2
86091,1,18,1
86092,1,15,2
86111,1,13,5
86114,1,1,1
86114,1,19,2
86131,1,41,1
86131,1,46,2
86141,1,19,7
86154,1,20,2
86155,1,47,1
86160,1,19,4
86164,1,13,3
86168,1,6,2
86168,1,19,1
86177,1,13,3
86177,212,21,1
86179,1,18,1
86188,1,25,1
86193,1,8,1
86198,1,3,8
86198,1,9,1
86198,1,13,8
86198,1,17,5
86198,1,19,1
86198,1,41,4
86203,1,13,2
86209,1,13,1
86230,1,9,4
86231,1,11,6
86231,1,13,3
86231,1,19,9
86231,1,41,1
86235,1,8,7
86259,1,18,1
86260,1,19,3
86261,1,18,5
86261,1,19,9
86272,2,9,1
86280,1,6,4
86280,1,13,1
86285,1,25,8
86287,1,10,2
86291,1,6,4
86291,1,13,1
86291,1,17,2
86291,1,18,4
86291,1,19,3
86291,1,20,5
86291,1,40,2
86291,1,41,3
86296,1,19,1
86300,1,17,2
86311,1,13,3
86311,1,49,6
86311,1,58,1
86315,1,19,1
86316,1,42,1
86318,1,17,3
86320,1,6,5
86320,1,19,7
86320,1,28,2
86321,1,10,9
86323,1,19,1
86330,1,13,1
86330,1,19,1
86332,1,19,1
86349,0,0,1
86349,1,19,3
86352,1,22,4
86353,1,19,1
86353,1,23,3
86353,3032,607,1
86364,1,17,2
86370,1,11,4
86370,1,18,1
86371,1,17,4
86378,1,13,4
86383,1,4,3
86383,1,6,4
86383,1,13,11
86383,1,15,1
86383,1,18,6
86383,1,19,6
86383,1,20,1
86383,1,32,2
86383,1,37,1
86388,1,1,1
86388,1,8,1
86388,1,49,1
86394,1,25,10
86402,1,13,1
86402,1,18,3
86402,1,19,2
86405,1,6,2
86405,1,18,7
86405,1,32,1
86405,1,40,1
86409,1,13,1
86410,1,14,1
86410,1,22,4
86410,1,43,7
86419,1,1,2
86419,1,6,1
86419,1,9,2
86419,1,13,6
86419,1,18,3
86419,1,19,2
86419,1,25,1
86419,1,26,4
86419,3032,607,1
86420,1,13,4
86420,1,19,1
86420,1,36,1
86420,3032,607,1
86436,1,6,2
86436,1,19,3
86436,1,22,7
86452,1,13,3
86452,1,15,1
86452,1,16,3
86452,1,19,5
86452,1,25,1
86452,1,43,1
86463,1,22,10
86466,1,3,1
86466,1,8,1
86466,1,10,4
86466,1,13,6
86466,1,17,2
86466,1,19,8
86466,1,20,2
86469,1,14,1
86474,1,19,8
86476,1,20,2
86479,1,13,1
86479,1,19,1
86480,1,18,2
86501,1,8,3
86501,2,13,2
86506,1,14,2
86515,1,13,2
86515,1,17,1
86515,1,20,4
86521,1,13,1
86521,1,16,5
86521,1,19,4
86540,1,25,1
86542,1,18,12
86544,1,20,1
86544,1,22,1
86552,0,0,1
86552,1,9,1
86552,1,19,2
86552,1,23,2
86552,1,41,1
86571,1,13,3
86572,1,13,1
86584,1,19,1
86588,1,12,7
86588,1,16,5
86590,1,19,1
86590,1,22,1
86593,1,13,9
86593,1,15,1
86606,1,8,2
86606,1,13,4
86607,1,19,3
86621,1,19,6
86638,1,19,1
86646,1,22,6
86662,1,19,6
86669,1,1,1
86669,1,13,1
86669,1,15,1
86692,2,17,1
86693,1,19,1
86707,1,20,3
86708,1,22,6
86714,1,20,4
86717,1,1,1
86717,1,9,2
86717,1,17,9
86717,1,19,3
86730,1,13,13
86735,1,19,5
86738,1,14,2
86746,2,8,1
86754,1,19,2
86756,1,15,4
86757,1,19,5
86763,1,19,1
86767,0,50,1
86767,1,1,2
86767,1,3,5
86767,1,6,1
86767,1,8,1
86767,1,9,3
86767,1,10,3
86767,1,12,4
86767,1,13,15
86767,1,14,5
86767,1,15,5
86767,1,16,2
86767,1,17,10
86767,1,18,8
86767,1,19,11
86767,1,20,3
86767,1,22,6
86767,1,23,3
86767,1,25,3
86767,1,27,6
86767,1,30,6
86767,1,37,1
86767,1,41,4
86767,1,47,5
86767,2,9,2
86767,2,13,2
86767,2,17,4
86767,2,32,1
86767,2,36,1
86767,2,56,1
86767,3032,607,1
86772,1,19,10
86779,1,6,1
86779,1,8,9
86779,1,13,5
86779,76,24,1
86779,3032,607,1
86781,1,11,2
86781,1,13,1
86781,1,19,1
86781,1,43,7
86790,1,46,6
86792,1,6,3
86812,1,8,6
86812,1,10,9
86812,1,13,1
86812,1,20,1
86812,1,25,1
86812,1,28,1
86815,1,8,1
86815,1,13,1
86815,1,15,3
86819,2,19,2
86821,1,27,2
86825,1,25,3
86827,1,17,4
86827,1,19,1
86828,1,13,1
86835,1,18,2
86837,1,13,2
86837,1,18,7
86840,1,15,3
86840,1,18,2
86840,1,19,2
86841,1,13,7
86841,1,15,1
86841,1,19,5
86845,1,13,1
86845,1,18,3
86850,0,0,1
86854,1,11,2
86854,1,23,2
86865,1,1,1
86865,1,10,4
86865,1,13,2
86865,1,16,7
86865,1,17,9
86865,1,19,1
86865,1,22,3
86865,1,31,3
86865,1,32,1
86868,1,2,1
86868,1,19,1
86869,1,17,5
86876,1,13,7
86884,1,20,1
86886,1,8,5
86886,1,13,1
86886,1,17,2
86897,1,10,1
86897,1,19,4
86897,1,28,1
86897,1,41,4
86900,1,19,1
86901,1,13,5
86912,1,4,9
86912,1,13,6
86912,1,41,1
86926,1,6,4
86926,1,14,4
86926,1,17,4
86926,1,18,5
86946,1,19,1
86947,1,10,3
86947,1,13,2
86947,1,19,5
86947,1,22,1
86947,1,35,1
86947,3032,607,1
86965,1,13,1
86977,1,13,2
86977,1,18,5
86977,1,19,5
86977,1,20,6
86977,1,77,1
86979,1,15,3
86979,1,17,2
86979,1,19,9
86979,1,27,1
86997,1,6,1
87000,1,15,1
87004,1,19,4
87009,1,19,1
87012,1,1,3
87012,1,13,3
87012,1,19,2
87012,1,28,1
87012,1,41,4
87029,1,15,9
87032,1,13,7
87032,1,17,1
87036,1,19,1
87045,1,7,1
87045,1,13,3
87045,1,43,1
87045,5,45,1
87055,1,19,5
87055,1,22,1
87073,0,0,1
87073,0,24,1
87073,1,3,1
87073,1,6,3
87073,1,12,3
87073,1,13,5
87073,1,19,8
87073,1,23,1
87073,1,30,1
87073,1,32,2
87073,1,41,2
87074,1,48,1
87077,1,17,6
87120,1,19,1
87132,1,25,1
87134,1,20,1
87143,1,19,1
87148,1,19,5
87149,1,22,1
87157,1,10,3
87157,1,13,3
87157,1,36,1
87161,1,13,2
87161,1,37,5
87164,1,41,2
87165,2,17,1
87179,1,17,1
87179,1,26,4
87181,1,13,9
87194,1,16,1
87208,1,19,2
87216,1,12,1
87216,1,19,2
87220,0,24,1
87231,1,13,1
87231,1,41,6
87234,1,19,1
87245,1,19,8
87252,1,27,9
87257,1,34,1
87266,1,37,3
87276,1,19,7
87291,1,25,1
87296,1,13,3
87315,1,20,1
87324,1,2,8
87347,1,10,6
87348,1,14,1
87350,1,13,1
87354,1,27,9
87357,1,18,6
87357,1,19,6
87369,1,16,10
87373,1,19,1
87375,1,18,1
87379,1,10,4
87379,1,20,4
87381,1,25,2
87381,2,3,2
87398,1,10,4
87399,1,15,2
87402,1,17,4
87402,1,19,1
87415,1,22,2
87415,1,25,1
87435,1,32,1
87437,1,30,1
87441,1,6,4
87441,1,15,4
87444,1,19,9
87494,1,18,6
87494,1,23,1
87496,1,13,4
87496,1,23,1
87498,1,13,2
87515,1,49,4
87521,1,1,1
87521,558,29,1
87535,1,3,12
87539,1,13,1
87539,1,20,6
87540,1,13,2
87540,1,19,2
87542,1,18,4
87553,1,19,2
87553,1,30,1
87554,1,16,6
87556,1,27,5
87557,1,16,1
87558,1,19,5
87568,1,19,2
87568,1,22,1
87570,1,22,5
87577,1,19,1
87584,1,19,3
87592,1,35,4
87604,0,0,1
87604,1,41,6
87607,1,22,6
87609,1,10,1
87613,0,24,1
87616,1,19,4
87618,1,22,4
87620,1,19,7
87623,2,17,3
87625,1,4,4
87625,1,19,2
87625,1,36,1
87625,1,47,1
87629,1,17,1
87635,1,15,1
87635,1,19,1
87635,1,22,1
87636,1,22,1
87642,1,6,1
87643,1,18,1
87643,1,22,1
87643,1,23,2
87653,1,37,7
87671,1,14,11
87671,1,15,1
87671,1,19,2
87679,1,19,1
87697,1,13,5
87702,1,9,1
87702,1,10,2
87702,1,17,2
87702,1,19,4
87718,1,19,1
87728,0,0,1
87735,1,9,2
87735,1,15,3
87736,1,8,1
87736,1,19,2
87739,1,13,2
87759,1,13,3
87764,1,14,1
87766,1,8,6
87766,1,13,1
87778,1,8,1
87778,1,17,1
87778,1,19,2
87778,1,47,1
87779,1,19,3
87783,1,19,4
87792,1,13,3
87795,1,13,1
87795,1,19,1
87800,1,13,3
87803,1,13,1
87803,1,18,1
87803,1,19,1
87806,1,8,3
87816,1,10,4
87816,1,17,1
87816,1,19,3
87821,1,30,1
87840,1,23,4
87842,1,35,1
87845,1,8,10
87846,1,25,2
87849,1,18,1
87865,1,15,4
87868,1,19,12
87869,1,19,1
87870,1,6,4
87870,1,32,2
87877,1,17,4
87879,1,8,1
87879,1,13,11
87879,1,19,8
87879,1,22,1
87879,1,32,1
87879,1,53,1
87879,1,63,1
87879,2,35,1
87882,1,6,2
87882,1,8,2
87882,1,12,5
87882,1,13,5
87882,1,16,11
87882,1,19,6
87882,1,30,2
87882,1,47,2
87882,2,9,4
87882,2,16,1
87882,2,32,1
87891,1,13,1
87902,0,24,1
87902,1,22,2
87907,1,10,1
87907,1,13,4
87907,1,17,5
87907,1,19,4
87907,1,20,1
87914,1,13,4
87924,0,38,1
87924,1,14,1
87924,1,18,4
87938,1,19,3
87940,1,13,5
87940,1,17,5
87946,1,13,5
87948,1,17,7
87959,1,13,1
87971,1,10,1
87978,1,13,7
87979,1,8,5
87979,1,17,3
87979,1,25,1
87986,1,35,5
87990,1,13,1
87990,1,18,5
87990,1,19,8
87998,3032,607,1
88001,1,3,5
88006,1,17,2
88006,1,30,1
88018,1,13,10
88018,1,19,2
88021,1,13,7
88024,1,20,1
88029,1,13,1
88029,1,16,6
88040,1,13,3
88040,1,20,1
88040,1,30,2
88044,0,21,1
88046,1,13,4
88046,1,18,3
88046,1,19,2
88053,1,10,1
88053,1,22,4
88053,1,25,1
88055,1,13,1
88056,1,8,1
88056,1,19,5
88058,1,19,5
88063,1,18,3
88063,1,25,5
88070,1,18,4
88071,1,13,1
88071,1,17,6
88071,1,20,4
88071,1,48,3
88074,1,13,4
88074,1,19,1
88074,1,27,1
88074,1,37,1
88074,2,13,1
88074,2,22,1
88075,1,8,4
88075,1,19,4
88079,1,35,1
88080,1,18,2
88080,1,19,1
88082,1,16,6
88082,1,37,1
88086,1,37,1
88089,1,37,1
88097,1,10,2
88097,1,17,1
88097,1,19,1
88100,1,13,1
88100,1,19,1
88106,1,7,5
88106,1,19,1
88106,1,20,4
88106,1,46,1
88111,1,13,6
88118,1,19,6
88118,1,32,3
88120,1,13,1
88124,1,15,2
88124,1,17,2
88124,1,18,1
88124,1,20,8
88127,1,13,3
88127,1,16,1
88127,1,18,5
88127,1,19,1
88127,2,7,1
88127,2,13,1
88127,2,47,1
88128,1,6,2
88128,1,8,6
88128,1,27,4
88128,1,53,1
88129,1,19,1
88143,1,32,2
88150,1,6,1
88150,1,13,3
88150,1,23,2
88153,1,13,6
88157,1,10,4
88157,1,13,3
88157,1,17,3
88157,1,19,3
88162,1,10,1
88162,1,13,2
88162,1,16,5
88162,1,18,1
88162,1,19,4
88162,1,22,9
88162,3032,607,1
88168,1,25,1
88172,1,10,1
88172,1,16,1
88176,1,8,3
88176,1,13,5
88176,1,19,1
88180,1,15,1
88180,1,20,1
88180,1,35,5
88180,1,41,1
88183,1,1,4
88185,1,13,1
88186,1,13,1
88186,1,19,4
88192,1,3,1
88192,1,12,1
88192,1,13,5
88192,1,18,2
88192,1,19,4
88209,1,17,1
88211,1,8,1
88211,1,20,1
88211,1,27,1
88211,1,53,2
88212,1,9,1
88212,1,13,8
88212,1,18,1
88212,1,19,7
88212,1,22,1
88217,1,13,4
88217,1,15,2
88217,1,18,2
88228,1,10,1
88228,1,13,2
88228,1,16,1
88228,1,18,1
88228,1,53,1
88229,1,31,7
88233,1,10,4
88233,1,13,1
88233,1,19,4
88233,1,20,1
88234,1,10,5
88234,1,13,5
88234,1,19,2
88234,1,25,1
88234,1,28,3
88240,1,19,1
88252,1,13,2
88252,1,15,1
88252,1,17,1
88252,1,19,1
88252,1,25,1
88255,1,10,1
88255,1,14,2
88255,1,19,7
88255,1,28,1
88260,1,13,1
88262,1,41,1
88263,1,19,1
88266,1,13,2
88281,1,10,4
88281,1,13,7
88281,1,18,6
88281,1,19,1
88281,1,20,1
88281,1,25,1
88281,2,9,1
88281,2,13,2
88281,2,19,1
88281,2,27,1
88283,1,13,2
88283,1,15,4
88283,1,16,2
88283,1,57,1
88290,1,13,2
88295,1,3,1
88295,1,11,1
88295,1,17,2
88297,1,37,11
88301,1,17,9
88301,1,34,1
88304,1,15,8
88304,1,18,1
88311,1,10,1
88311,1,13,4
88311,1,20,1
88311,1,23,1
88312,1,13,3
88312,1,19,1
88320,1,13,2
88329,1,13,1
88332,1,13,1
88332,1,19,1
88332,1,22,2
88340,1,10,2
88340,1,17,2
88340,1,19,1
88342,1,19,4
88342,1,58,1
88344,1,3,1
88344,1,13,7
88358,1,13,6
88358,1,18,3
88362,1,13,1
88362,1,22,1
88363,1,6,2
88363,1,17,1
88363,1,19,1
88370,1,13,1
88370,1,14,1
88382,1,14,1
88382,1,15,1
88382,1,27,1
88393,1,13,4
88393,1,31,3
88406,1,13,1
88423,1,25,1
88441,1,14,1
88441,1,16,3
88441,1,22,1
88457,1,19,1
88471,1,19,7
88471,1,22,2
88491,1,19,7
88503,1,47,7
88504,1,9,1
88504,1,13,1
88504,1,19,1
88504,1,35,13
88509,1,13,1
88509,1,19,1
88528,1,14,7
88528,1,19,3
88528,1,26,1
88529,1,18,5
88529,1,23,9
88529,1,35,1
88531,1,6,1
88537,1,13,2
88541,1,13,9
88545,1,13,1
88546,1,20,1
88547,1,19,1
88551,1,13,1
88551,1,34,1
88551,2,32,1
88560,1,15,1
88561,1,13,8
88577,1,19,8
88580,1,14,1
88585,1,17,4
88585,1,37,1
88591,1,13,7
88595,1,13,1
88599,1,13,5
88599,3032,607,1
88601,1,19,6
88615,1,10,1
88615,1,35,3
88616,1,19,2
88618,1,11,2
88618,1,35,5
88623,1,6,1
88623,1,8,1
88623,1,19,4
88629,1,17,1
88631,1,22,3
88634,1,41,6
88637,1,13,1
88637,1,19,4
88637,40,24,1
88641,1,19,1
88644,2,64,1
88645,1,8,2
88652,1,6,2
88652,1,25,2
88652,1,30,4
88654,1,10,1
88654,1,18,5
88657,1,19,1
88666,1,8,1
88666,1,18,4
88666,1,25,1
88668,1,16,1
88680,1,22,5
88687,1,13,8
88687,1,25,2
88688,1,10,1
88688,1,16,2
88696,1,17,1
88696,1,19,9
88702,1,19,1
88706,1,19,1
88706,1,26,6
88710,1,19,10
88715,1,17,2
88718,1,13,5
88718,2,25,1
88721,1,13,6
88727,1,19,10
88730,1,13,4
88730,1,17,1
88739,1,13,1
88743,1,3,1
88743,1,13,4
88743,1,18,4
88743,1,23,1
88746,1,19,1
88753,1,13,8
88753,1,19,1
88753,1,25,1
88763,1,17,1
88765,1,8,1
88765,1,13,4
88765,1,22,1
88770,1,53,10
88777,1,19,1
88777,2,18,1
88780,1,17,1
88780,1,22,1
88781,1,13,3
88781,1,19,1
88781,1,25,1
88789,1,4,1
88791,1,22,1
88792,1,53,2
88794,1,13,1
88824,1,13,1
88826,1,13,1
88833,1,8,1
88833,1,10,4
88833,1,13,4
88833,1,19,3
88833,1,22,6
88833,3032,607,1
88842,1,19,1
88842,82,24,1
88849,1,13,2
88856,1,13,5
88856,1,19,4
88856,1,26,1
88858,1,18,2
88858,1,40,2
88867,1,19,1
88867,1,23,1
88875,1,25,3
88881,1,9,1
88881,1,10,3
88881,1,13,5
88881,1,14,6
88881,1,18,6
88881,1,19,2
88881,1,20,1
88881,1,25,1
88881,1,41,1
88891,1,16,1
88891,1,27,2
88895,1,13,1
88905,1,18,3
88911,1,13,3
88914,1,13,3
88914,1,17,1
88914,1,18,2
88914,1,19,2
88914,1,32,3
88915,1,8,4
88923,1,3,1
88923,1,13,3
88923,1,19,3
88923,1,22,7
88932,1,2,2
88932,1,23,5
88935,1,1,1
88935,1,13,2
88935,1,14,1
88935,1,17,3
88935,1,19,4
88935,1,41,3
88951,1,9,1
88951,1,19,6
88952,1,18,7
88954,1,18,1
88954,1,19,3
88971,1,10,1
88971,1,15,2
88971,1,19,6
88977,1,3,1
88977,1,8,1
88978,1,40,1
88992,1,3,1
88992,1,6,1
88992,1,13,5
88992,1,18,5
88992,1,19,4
88992,1,20,2
88992,1,47,2
89005,1,14,2
89035,1,13,1
89035,1,19,7
89036,1,19,3
89038,1,13,1
89038,1,17,4
89038,1,26,6
89044,1,10,1
89051,1,10,8
89051,1,13,3
89056,1,37,3
89077,1,13,1
89078,1,1,1
89078,1,6,4
89078,1,13,3
89081,1,1,1
89084,1,13,7
89084,1,19,7
89084,1,25,5
89084,1,32,3
89093,1,10,5
89095,1,13,1
89098,1,13,2
89103,1,1,1
89103,1,8,4
89103,1,13,1
89103,1,19,1
89111,1,10,1
89111,1,36,1
89113,1,3,1
89113,1,13,4
89117,1,8,6
89117,1,13,4
89130,1,10,1
89130,1,16,2
89130,1,18,3
89141,1,4,4
89141,1,12,1
89141,1,13,6
89141,1,17,1
89141,1,19,1
89145,1,19,5
89146,1,17,3
89152,1,19,4
89159,1,1,1
89159,1,6,1
89159,1,17,2
89159,1,19,3
89162,1,14,5
89163,1,53,5
89167,1,13,4
89167,1,17,7
89167,1,23,2
89167,1,25,1
89178,1,8,1
89182,1,1,3
89182,1,8,2
89182,1,19,4
89184,1,17,2
89185,1,10,4
89189,1,8,2
89189,1,13,2
89189,1,17,1
89189,1,19,1
89189,1,20,6
89210,1,19,8
89210,1,20,1
89212,1,13,1
89213,1,11,4
89219,1,19,2
89219,1,20,9
89221,1,13,2
89227,1,13,12
89227,1,35,1
89228,1,13,5
89228,1,19,7
89232,1,6,1
89232,1,10,1
89232,1,13,7
89232,1,18,1
89233,1,19,2
89241,1,13,7
89241,1,17,2
89241,1,62,1
89243,1,53,12
89244,1,37,12
89245,1,13,6
89250,1,13,2
89250,1,14,1
89251,1,1,3
89251,1,6,1
89251,1,8,4
89251,1,13,2
89251,1,19,6
89251,1,41,3
89251,1,42,5
89251,91,0,1
89252,1,53,1
89253,1,9,6
89253,1,13,1
89262,1,3,1
89262,1,9,8
89262,1,13,2
89266,1,13,1
89266,1,18,2
89266,1,43,3
89269,1,10,1
89269,1,17,3
89269,1,20,4
89277,1,32,5
89278,1,3,1
89278,1,13,4
89278,1,17,2
89278,1,19,4
89278,1,23,8
89278,1,98,7
89280,1,14,1
89280,1,18,2
89280,1,19,6
89280,1,25,1
89280,1,41,2
89283,1,13,1
89299,1,23,8
89306,1,15,1
89312,1,10,1
89312,1,41,1
89313,1,13,2
89314,1,19,1
89314,1,22,7
89314,1,32,1
89314,1,47,1
89318,1,13,1
89323,1,37,1
89328,1,10,1
89336,1,13,4
89339,1,23,1
89341,1,10,5
89341,1,19,8
89345,1,19,7
89347,1,18,1
89347,1,19,2
89355,1,32,6
89364,1,13,1
89372,1,26,1
89381,1,1,3
89396,1,13,2
89398,1,13,2
89398,1,19,3
89402,1,6,6
89402,1,19,11
89402,1,20,7
89403,1,53,4
89405,1,1,4
89405,1,14,1
89405,1,15,2
89405,1,23,11
89410,1,19,1
89411,1,13,4
89411,1,19,1
89416,1,3,1
89416,1,14,4
89417,1,19,1
89426,1,8,1
89427,1,19,5
89430,1,12,2
89430,1,13,2
89430,1,14,1
89430,1,18,1
89446,1,12,4
89447,1,8,1
89450,1,17,1
89450,1,18,6
89450,1,19,5
89450,1,22,2
89454,1,13,1
89455,1,19,6
89456,1,17,1
89457,1,13,8
89458,1,8,4
89458,1,13,4
89462,1,13,8
89471,1,8,1
89475,1,17,2
89475,1,20,7
89477,1,13,1
89477,1,14,3
89477,1,17,4
89477,1,43,1
89480,1,13,1
89483,1,19,1
89483,1,32,5
89484,1,7,2
89484,1,19,8
89486,1,19,4
89489,1,11,6
89489,1,13,1
89489,1,18,2
89489,1,19,4
89489,1,41,1
89491,1,19,7
89494,1,13,1
89515,1,8,4
89518,1,14,1
89520,1,13,3
89520,1,17,3
89525,1,28,2
89525,1,53,4
89528,1,13,1
89528,1,19,5
89529,1,13,2
89529,1,19,1
89530,1,22,1
89542,1,6,2
89542,1,14,7
89543,1,12,1
89543,1,19,6
89550,1,19,3
89550,1,25,6
89551,1,13,4
89552,1,13,1
89562,1,12,1
89562,1,17,3
89562,1,19,6
89562,1,28,4
89562,1,37,1
89562,2,9,5
89562,2,19,1
89565,1,25,1
89567,1,8,8
89567,1,19,3
89569,1,25,2
89572,1,17,4
89572,1,20,3
89573,1,18,3
89574,1,19,2
89575,1,13,4
89575,1,17,6
89575,1,19,4
89575,1,30,1
89581,1,19,4
89582,1,7,1
89582,1,11,1
89582,1,13,1
89582,1,17,1
89585,1,13,1
89585,1,16,2
89585,1,19,2
89585,1,22,9
89590,1,19,4
89590,1,22,2
89592,1,19,2
89592,1,22,2
89592,1,53,5
89592,2,19,1
89596,1,15,8
89596,1,19,1
89607,1,43,2
89608,1,19,6
89611,1,13,8
89620,1,13,3
89620,1,17,9
89620,1,19,4
89625,1,13,3
89626,1,53,1
89631,1,18,1
89636,1,1,2
89636,1,19,5
89642,1,19,1
89649,1,13,5
89652,1,1,1
89653,1,6,11
89661,1,15,3
89663,1,19,1
89674,1,22,1
89680,1,18,4
89685,2,19,4
89696,1,6,3
89696,1,12,1
89696,1,13,3
89697,1,13,5
89704,1,19,1
89709,96,50,1
89711,1,19,2
89715,1,19,2
89715,1,20,4
89715,1,27,5
89719,1,13,7
89722,1,13,2
89722,1,19,3
89728,1,19,5
89748,1,16,1
89748,1,19,1
89752,1,6,2
89752,1,13,3
89752,1,22,4
89752,1,25,8
89752,2,20,1
89752,2,37,1
89754,2,11,1
89757,1,19,5
89759,0,0,1
89762,1,17,4
89762,1,19,6
89773,33,29,1
89778,1,13,4
89778,1,17,2
89778,1,22,1
89778,1,37,1
89781,1,17,6
89782,1,13,11
89782,1,19,8
89782,2,40,1
89783,1,37,8
89786,1,10,1
89786,1,17,4
89786,1,20,2
89786,1,32,7
89786,1,36,4
89792,1,13,3
89794,1,19,1
89800,1,6,5
89800,1,15,4
89803,1,9,1
89803,1,18,1
89805,1,8,1
89805,1,13,1
89814,1,19,2
89819,1,13,1
89821,1,13,1
89821,1,19,1
89824,1,2,6
89825,1,13,1
89845,1,13,14
89845,1,15,2
89845,1,18,1
89845,1,19,7
89861,1,19,1
89866,1,19,4
89868,1,19,1
89870,1,19,1
89874,1,4,4
89880,1,9,1
89886,1,20,6
89889,1,13,2
89899,1,35,1
89900,1,22,1
89913,1,19,1
89927,1,19,6
89935,1,18,1
89940,1,13,1
89940,1,16,4
89946,1,13,3
89946,1,17,1
89946,1,22,1
89960,1,25,6
89975,1,13,1
89981,1,23,1
89982,1,17,6
89982,1,18,6
89982,1,19,1
89983,1,18,9
89990,1,14,1
89991,1,53,7
89995,1,25,1
90004,1,27,12
90031,1,19,3
90031,1,22,1
90032,1,27,1
90040,46,0,1
90053,1,13,9
90053,1,18,1
90053,1,19,5
90053,1,22,1
90053,1,47,1
90053,3,33,1
90068,1,14,1
90070,1,17,1
90085,1,17,7
90096,1,13,3
90096,1,35,7
90129,2,36,1
90136,1,25,3
90137,1,19,1
90143,1,13,11
90208,1,10,1
90208,1,19,6
90208,1,22,1
90215,1,19,2
90215,3032,607,1
90224,1,17,2
90224,1,19,4
90234,1,43,1
90234,2,13,1
90234,3032,607,1
90247,1,19,1
90259,1,19,2
90270,1,8,2
90270,1,13,1
90282,1,13,1
90282,1,17,1
90286,1,16,1
90288,1,13,5
90298,1,13,1
90298,1,19,1
90306,1,6,1
90306,1,53,2
90316,1,13,4
90316,1,20,1
90326,1,19,1
90331,1,19,4
90339,1,18,9
90349,1,6,2
90349,1,10,1
90349,1,15,9
90353,1,3,1
90358,1,10,2
90358,1,27,1
90363,1,6,2
90363,1,19,4
90364,1,17,4
90364,1,20,6
90364,1,51,2
90367,1,19,3
90370,1,34,1
90374,1,17,1
90374,1,22,1
90379,1,13,1
90389,1,8,3
90396,1,13,8
90397,1,4,5
90402,1,19,1
90402,1,25,1
90402,1,36,8
90425,2,13,3
90440,1,19,1
90441,1,17,1
90443,1,6,4
90443,1,13,3
90443,1,17,4
90443,1,19,4
90443,1,20,1
90452,1,17,1
90458,1,9,5
90458,1,18,6
90469,1,10,1
90484,1,28,4
90485,1,8,9
90485,1,13,1
90485,1,15,2
90485,1,16,1
90485,1,17,4
90485,1,18,3
90485,1,19,3
90485,1,22,4
90485,2,9,2
90485,2,18,2
90485,2,19,3
90485,2,22,2
90485,2,65,1
90494,1,9,1
90494,1,13,2
90504,1,8,1
90504,1,14,1
90504,1,32,1
90506,1,51,1
90509,1,3,4
90509,1,9,2
90509,1,13,3
90509,1,14,1
90509,1,16,2
90509,1,19,7
90509,1,22,2
90509,1,27,1
90509,1,28,2
90509,1,31,1
90509,1,34,1
90509,1,35,2
90509,1,36,1
90509,2,9,4
90509,2,49,1
90511,1,13,11
90515,1,17,2
90515,1,22,2
90517,1,9,4
90519,1,9,4
90519,1,13,1
90521,1,10,2
90537,1,13,5
90537,1,19,2
90537,1,31,1
90537,5,45,1
90540,1,16,3
90540,1,19,1
90546,40,24,1
90548,1,19,2
90560,1,19,4
90564,1,19,4
90580,1,15,5
90580,1,19,1
90588,1,10,2
90588,1,19,2
90588,1,25,3
90590,1,14,1
90590,1,19,11
90593,1,19,7
90596,1,13,1
90596,1,41,1
90605,1,13,1
90621,1,30,1
90626,1,10,3
