ip,device,os,ip_device_os_app_4
103715,1,18,1
103715,1,22,3
103737,1,8,4
103747,3032,607,1
103758,1,13,1
103760,1,13,1
103760,1,19,1
103773,1,19,1
103783,1,13,1
103791,1,20,1
103817,1,19,3
103825,1,3,4
103825,1,41,1
103832,1,25,1
103839,1,6,2
103839,1,25,2
103855,1,13,1
103882,1,19,1
103899,1,8,1
103899,1,17,1
103899,1,607,1
103899,2,13,5
103909,1,20,5
103909,1,25,1
103913,1,19,1
103916,1,19,1
103922,1,22,4
103923,1,13,1
103946,1,49,2
104000,1,18,1
104033,1,57,1
104047,1,9,2
104047,1,13,2
104083,1,22,2
104123,1,13,2
104138,1,11,1
104138,1,19,1
104173,1,13,2
104199,1,13,4
104199,1,31,3
104207,1,13,4
104212,1,25,3
104217,1,17,6
104238,1,11,4
104241,1,17,1
104241,1,19,1
104266,1,17,1
104268,1,13,3
104268,1,19,2
104268,1,22,4
104271,1,17,1
104271,1,19,13
104277,1,3,2
104278,1,13,3
104294,1,8,5
104305,1,13,4
104318,1,10,4
104322,1,10,1
104323,1,13,3
104323,1,19,4
104334,1,13,5
104366,1,13,6
104366,1,16,1
104370,1,20,5
104370,1,31,6
104381,1,17,1
104385,1,16,1
104386,1,13,7
104397,1,13,1
104397,1,19,1
104400,1,8,1
104405,1,16,3
104412,1,10,4
104412,1,19,1
104425,1,15,1
104430,1,13,2
104437,1,16,1
104437,1,18,2
104437,1,19,4
104454,1,3,3
104468,1,13,4
104470,1,13,1
104470,1,19,1
104470,1,22,8
104483,1,14,3
104483,1,32,7
104502,1,9,4
104502,1,13,1
104512,1,17,3
104524,1,17,1
104524,1,23,3
104533,1,9,1
104533,1,19,3
104548,1,16,1
104548,1,23,2
104568,1,18,1
104568,1,49,1
104569,1,1,1
104569,1,9,1
104569,1,13,3
104569,1,17,1
104569,1,19,5
104569,1,25,3
104569,1,53,3
104569,2,4,3
104582,1,13,4
104585,1,13,3
104596,1,6,6
104620,1,13,1
104650,1,19,4
104657,1,18,4
104660,1,18,4
104664,1,20,2
104679,1,13,2
104679,1,16,1
104692,1,19,4
104698,1,30,4
104705,1,13,7
104705,1,18,3
104705,1,44,1
104728,1,19,3
104739,1,19,1
104744,1,13,4
104764,1,25,1
104791,1,13,1
104835,1,19,3
104836,1,13,2
104838,1,37,1
104856,1,13,1
104868,1,18,1
104868,1,19,1
104920,1,8,4
104945,1,10,6
104945,1,31,2
104954,1,13,4
104954,1,18,3
104954,3032,607,1
104966,1,13,3
104966,1,22,11
104988,1,16,1
104989,1,49,1
105009,1,19,2
105024,1,13,2
105061,1,19,4
105063,1,8,1
105069,1,9,4
105069,1,13,3
105069,1,18,7
105069,1,19,5
105090,1,19,5
105099,1,8,3
105101,1,8,1
105101,1,13,4
105101,1,19,1
105101,1,26,1
105113,2,22,2
105116,1,8,1
105116,1,19,3
105128,1,13,4
105128,1,19,14
105128,1,20,1
105128,1,25,3
105128,1,37,2
105128,2,19,1
105128,2,36,3
105140,1,3,1
105140,1,13,4
105140,1,14,5
105148,1,20,3
105148,1,22,4
105154,1,9,1
105154,1,19,7
105154,1,22,1
105154,1,53,1
105154,2,22,1
105160,1,9,2
105160,1,15,8
105160,1,19,3
105162,1,13,1
105162,1,17,9
105162,1,19,4
105165,1,18,2
105181,1,3,3
105181,1,14,6
105181,1,19,1
105181,1,22,1
105202,1,13,1
105206,3032,607,1
105215,1,10,4
105215,1,18,1
105215,1,22,1
105230,1,22,1
105238,2,19,1
105239,1,13,7
105239,1,15,1
105239,1,25,3
105239,1,31,1
105249,1,8,1
105249,1,19,2
105257,1,19,9
105264,1,8,2
105264,1,13,3
105264,1,19,3
105264,3032,607,1
105269,1,10,1
105269,1,13,4
105269,1,18,6
105269,1,19,1
105277,1,19,5
105290,1,9,4
105290,1,10,1
105290,1,13,10
105290,3032,607,1
105292,1,13,9
105292,1,18,2
105292,1,19,8
105292,1,23,1
105292,2,9,2
105292,2,17,1
105293,1,18,3
105293,1,19,5
105304,1,10,4
105304,1,13,4
105304,1,18,3
105304,1,19,2
105304,1,20,1
105314,1,77,1
105321,1,13,7
105321,1,17,4
105323,1,10,1
105323,1,13,11
105323,1,15,1
105323,1,16,1
105323,1,17,3
105323,1,19,2
105323,1,22,1
105323,1,25,3
105323,2,18,1
105323,2,22,1
105323,2,63,1
105336,1,8,3
105336,1,13,4
105336,1,18,4
105336,1,19,3
105348,1,32,1
105359,1,19,3
105359,1,26,1
105368,1,19,1
105388,1,1,1
105388,1,18,1
105392,1,8,1
105392,1,13,2
105392,1,18,2
105395,1,13,3
105395,1,19,1
105406,1,6,2
105406,1,12,2
105416,1,17,2
105416,1,20,1
105423,1,19,4
105429,1,13,4
105433,1,3,1
105433,1,6,1
105433,1,12,1
105433,1,13,3
105433,1,17,1
105433,1,19,9
105433,1,23,2
105433,1,25,1
105433,1,34,2
105433,1,607,1
105433,2,13,1
105433,2,17,1
105433,2,40,1
105439,1,6,8
105447,1,10,2
105447,1,13,1
105447,1,27,1
105447,2,13,1
105447,2,19,1
105456,1,10,1
105456,1,11,1
105456,1,13,8
105456,1,19,1
105456,1,607,1
105456,2,11,5
105456,2,32,1
105475,1,1,1
105475,1,8,6
105475,1,9,3
105475,1,10,8
105475,1,11,1
105475,1,13,15
105475,1,16,3
105475,1,17,10
105475,1,18,3
105475,1,19,17
105475,1,22,7
105475,1,23,3
105475,1,25,7
105475,1,27,1
105475,1,30,3
105475,1,32,2
105475,1,40,8
105475,1,44,3
105475,1,53,8
105475,1,62,1
105475,1,607,1
105475,2,6,1
105475,2,9,3
105475,2,13,2
105475,2,14,2
105475,2,19,2
105475,2,22,1
105475,2,25,2
105475,2,66,3
105485,1,13,1
105485,1,15,1
105485,1,17,4
105485,1,18,1
105485,1,19,2
105485,1,22,1
105485,2,8,1
105485,2,13,1
105510,1,18,2
105519,1,9,1
105519,1,13,2
105519,1,14,1
105519,1,17,3
105519,1,18,2
105519,1,19,1
105519,1,25,1
105519,1,607,1
105519,2,9,1
105519,2,28,1
105522,1,19,7
105534,1,13,2
105534,1,17,1
105534,1,19,3
105534,1,20,1
105534,1,25,1
105534,1,31,1
105534,2,15,7
105534,2,22,2
105534,2,42,2
105542,1,1,1
105542,1,19,4
105553,1,17,6
105560,1,3,9
105560,1,4,1
105560,1,5,5
105560,1,6,1
105560,1,8,2
105560,1,9,3
105560,1,10,2
105560,1,11,6
105560,1,12,6
105560,1,13,19
105560,1,14,1
105560,1,15,2
105560,1,16,4
105560,1,17,5
105560,1,18,4
105560,1,19,15
105560,1,20,4
105560,1,22,4
105560,1,23,1
105560,1,25,1
105560,1,26,7
105560,1,27,4
105560,1,28,1
105560,1,35,7
105560,1,36,1
105560,1,37,1
105560,1,40,1
105560,1,41,4
105560,1,44,1
105560,1,47,2
105560,2,9,1
105560,2,13,2
105560,2,19,5
105560,2,37,3
105560,3032,607,2
105569,1,8,6
105569,1,10,6
105569,1,13,1
105569,1,17,1
105569,1,19,2
105569,1,25,1
105569,1,26,1
105569,2,42,3
105569,2,49,2
105571,1,8,5
105587,0,24,1
105587,1,8,6
105587,1,10,3
105587,1,13,6
105587,1,15,1
105587,1,17,1
105587,1,18,3
105587,1,19,11
105587,1,32,1
105587,1,41,1
105587,2,13,1
105587,2,19,2
105587,2,27,2
105587,2,607,1
105587,3032,607,2
105603,1,8,1
105603,1,13,8
105603,1,18,2
105603,1,19,9
105603,1,22,1
105603,1,37,1
105603,2,3,1
105603,2,36,1
105606,1,13,2
105606,1,17,4
105606,1,19,1
105606,1,22,2
105612,1,19,1
105620,1,10,2
105620,1,19,1
105620,1,25,4
105620,1,37,4
105637,1,19,4
105645,1,19,4
105649,1,1,1
105649,1,8,1
105649,1,9,1
105649,1,13,1
105649,1,16,1
105649,1,19,8
105649,1,35,1
105649,1,42,1
105649,1,46,1
105649,1,607,1
105649,2,27,2
105649,2,37,1
105649,2,607,1
105651,1,17,3
105654,1,10,1
105654,1,22,8
105654,2,13,1
105679,1,9,3
105679,1,19,1
105679,2,9,1
105695,1,6,6
105695,1,13,1
105695,1,36,1
105695,3032,607,1
105714,1,9,1
105714,1,19,1
105714,3032,607,1
105720,1,15,2
105720,2,19,1
105748,1,13,1
105766,1,13,1
105782,1,13,1
105782,1,15,1
105782,1,20,6
105782,2,9,1
105792,1,19,2
105792,2,4,1
105808,1,12,1
105808,1,13,2
105808,1,15,1
105808,1,17,1
105808,1,19,1
105808,1,20,1
105808,2,19,1
105808,2,56,1
105811,1,13,9
105811,1,14,1
105811,1,19,4
105811,1,26,4
105817,1,13,3
105821,1,13,2
105855,1,13,1
105855,1,14,1
105855,1,17,1
105861,1,11,2
105861,1,13,2
105873,1,41,2
105910,1,17,1
105910,1,19,1
105910,1,20,1
105926,1,13,1
105932,1,13,1
105932,1,19,1
105932,1,28,1
105981,1,8,1
106000,1,4,1
106000,1,13,2
106000,1,16,1
106000,1,19,4
106000,1,22,1
106000,1,48,3
106000,2,41,1
106006,1,13,1
106014,1,13,2
106014,1,19,11
106014,1,35,2
106014,1,42,9
106034,1,17,1
106035,1,9,1
106035,1,13,3
106035,1,16,1
106035,1,19,5
106035,1,22,2
106035,1,28,2
106038,1,13,3
106040,1,8,4
106042,1,17,1
106043,1,41,1
106043,2,9,1
106058,1,12,4
106072,1,16,4
106080,1,13,3
106107,1,13,2
106107,1,19,7
106115,1,19,3
106135,1,17,4
106135,1,35,6
106136,1,6,1
106136,1,40,7
106161,1,19,1
106161,1,22,3
106162,1,17,1
106162,1,18,2
106178,1,8,1
106178,1,13,4
106178,1,19,4
106178,1,22,3
106178,1,25,1
106180,1,13,1
106186,1,10,2
106200,1,13,7
106200,1,18,2
106200,1,44,1
106206,1,19,2
106210,1,20,6
106223,1,8,2
106223,1,14,2
106223,1,17,2
106223,1,19,5
106223,1,49,1
106225,1,13,4
106225,1,19,1
106241,1,12,2
106267,1,6,1
106279,1,13,4
106279,1,17,2
106279,1,19,1
106281,21,24,1
106281,3032,607,1
106284,1,13,2
106292,1,19,9
106293,1,10,6
106308,1,10,1
106308,1,13,4
106308,1,17,3
106308,1,19,12
106308,1,48,3
106317,1,13,8
106317,1,19,4
106333,1,13,3
106337,1,18,2
106371,2,19,2
106373,1,15,4
106380,1,19,1
106385,1,13,1
106385,1,15,1
106385,1,35,1
106386,1,19,6
106403,1,19,1
106406,1,15,1
106406,1,41,3
106407,1,13,4
106407,1,19,2
106426,1,19,4
106429,1,13,2
106429,1,19,1
106429,1,25,1
106434,1,18,5
106437,1,10,3
106437,1,13,1
106437,1,14,1
106437,1,19,9
106437,1,52,1
106458,1,18,4
106460,1,13,3
106460,1,18,2
106460,1,19,4
106460,1,22,4
106460,1,27,1
106493,1,10,2
106493,1,11,1
106493,1,13,2
106493,1,16,3
106493,1,18,6
106493,1,19,10
106493,1,20,1
106493,1,64,2
106498,2,27,1
106505,1,13,1
106505,1,19,1
106507,1,19,6
106511,1,9,1
106511,1,10,2
106511,1,19,1
106524,1,8,1
106524,1,9,4
106524,1,13,2
106524,1,19,3
106524,1,22,1
106524,1,28,5
106524,3032,607,1
106537,1,13,2
106537,1,18,1
106541,1,9,1
106541,1,19,6
106549,1,19,1
106549,1,32,4
106590,1,25,1
106598,1,10,3
106598,1,13,8
106598,1,16,1
106598,1,17,1
106598,1,19,3
106598,1,22,2
106598,1,47,6
106598,1,64,1
106598,2,30,1
106608,1,10,5
106608,2,63,1
106622,3032,607,1
106627,1,16,5
106648,1,47,2
106665,1,17,1
106680,1,14,1
106680,1,19,9
106690,1,16,2
106690,1,19,3
106707,1,10,1
106719,1,10,1
106723,1,16,1
106723,1,19,3
106738,1,6,1
106749,1,9,1
106750,1,13,2
106750,1,43,2
106751,1,13,1
106751,1,19,5
106770,1,17,2
106770,1,23,1
106774,1,13,3
106774,1,19,2
106774,1,25,1
106778,1,1,2
106778,1,13,4
106778,1,19,1
106778,1,37,6
106778,2,4,1
106778,2,9,5
106778,2,37,1
106795,1,13,6
106800,1,6,1
106800,1,14,1
106800,1,18,2
106824,1,15,3
106824,1,19,1
106824,1,23,2
106851,1,14,3
106857,1,16,1
106857,1,25,2
106858,3032,607,1
106859,1,13,1
106862,1,19,9
106876,1,13,5
106887,1,9,2
106887,1,19,6
106898,1,13,1
106904,1,16,2
106923,1,3,2
106972,1,19,3
106981,1,13,1
106983,1,14,3
107003,1,22,4
107008,1,20,1
107008,1,36,2
107021,1,8,10
107044,1,23,3
107049,1,9,4
107049,1,13,1
107049,1,19,1
107059,1,25,1
107080,263,21,1
107091,1,13,5
107091,1,16,2
107091,1,17,1
107091,1,22,3
107131,1,10,1
107131,1,13,3
107131,1,15,2
107131,1,30,8
107148,1,13,1
107148,1,14,2
107157,1,18,1
107157,1,19,8
107166,1,13,1
107166,2,30,1
107173,1,15,1
107173,1,25,9
107179,3032,607,1
107204,1,13,6
107204,1,19,2
107212,1,19,1
107212,3032,607,1
107229,1,19,4
107244,1,8,2
107246,1,13,4
107250,1,17,6
107271,1,10,1
107276,1,19,4
107299,1,10,2
107299,1,13,1
107330,1,17,5
107335,1,4,4
107335,1,13,1
107335,1,25,1
107335,2,17,5
107347,1,22,7
107364,0,0,1
107364,1,19,4
107364,1,41,6
107379,1,1,1
107390,1,14,3
107395,1,13,1
107422,1,26,3
107448,1,13,3
107448,1,19,1
107448,1,22,1
107473,1,17,1
107520,1,14,1
107541,1,13,2
107541,1,19,1
107566,1,9,1
107566,1,19,4
107568,1,13,4
107568,1,19,3
107594,1,19,1
107611,1,19,1
107619,1,19,4
107619,1,20,1
107627,1,17,3
107632,3032,607,1
107636,1,11,1
107646,1,19,1
107687,1,35,3
107704,1,19,4
107708,1,19,1
107711,1,19,4
107721,1,13,1
107727,1,17,2
107727,1,19,2
107727,1,41,4
107727,2,19,1
107733,1,18,3
107739,1,13,1
107739,1,19,2
107740,1,17,1
107741,1,3,3
107759,1,18,1
107768,1,13,2
107772,1,13,1
107775,1,19,7
107775,1,35,1
107775,3032,607,1
107777,1,15,2
107782,1,17,1
107782,1,25,3
107788,1,19,1
107813,1,27,2
107813,1,37,3
107817,1,13,4
107817,1,14,3
107825,1,26,1
107825,1,31,2
107828,1,13,1
107836,1,13,1
107854,1,1,1
107869,1,8,1
107869,1,13,1
107872,1,13,1
107873,1,37,2
107892,1,13,3
107892,1,18,5
107899,1,13,1
107899,1,17,3
107899,1,37,2
107907,1,19,1
107912,1,18,2
107921,1,19,1
107922,1,13,1
107922,1,19,4
107922,2,49,1
107926,1,11,4
107926,1,13,5
107941,1,19,5
107954,1,9,3
107954,1,13,3
107954,1,22,1
107954,2,13,2
107968,1,13,1
107968,1,19,1
107969,1,8,5
107998,1,17,1
107999,1,18,2
108004,1,13,1
108019,1,3,2
108019,1,11,2
108019,1,13,4
108019,1,15,2
108019,1,35,2
108032,1,13,3
108032,1,18,1
108040,1,8,1
108040,1,12,2
108040,1,19,1
108040,2,8,1
108044,1,70,1
108052,1,9,2
108052,1,12,1
108057,1,19,1
108073,1,13,4
108079,1,15,2
108079,1,25,1
108081,1,15,1
108103,1,3,4
108103,1,18,4
108103,1,19,1
108111,1,35,4
108122,1,17,3
108122,1,32,1
108127,1,13,4
108131,1,10,2
108141,1,13,6
108141,1,19,3
108145,1,13,1
108160,1,8,3
108160,1,22,1
108160,2,13,1
108180,1,17,3
108180,1,19,4
108180,2,9,3
108181,1,13,1
108181,1,16,1
108207,1,19,1
108221,1,19,8
108229,1,9,3
108229,1,13,3
108229,1,22,1
108230,1,8,1
108245,1,22,2
108260,1,6,1
108260,1,19,1
108281,1,17,2
108281,1,35,4
108284,1,25,1
108341,1,1,4
108341,1,9,2
108341,1,13,1
108341,1,15,2
108341,1,17,1
108341,1,19,3
108341,1,20,2
108341,1,35,1
108341,1,40,1
108341,2,9,1
108366,1,19,1
108386,1,8,1
108386,1,13,6
108406,1,13,4
108434,1,13,4
108434,1,19,4
108437,1,19,3
108467,1,2,1
108467,1,19,3
108469,1,19,4
108481,1,15,3
108485,1,19,5
108504,1,19,3
108519,1,41,1
108525,1,19,4
108525,1,23,2
108525,1,49,4
108527,1,9,3
108527,1,19,1
108560,1,13,2
108560,3032,607,1
108584,1,19,2
108599,1,13,6
108599,1,19,1
108599,1,23,2
108599,3032,607,1
108605,1,13,3
108612,1,27,4
108612,1,41,1
108619,1,12,2
108619,2,9,2
108621,1,19,1
108641,1,19,6
108649,1,46,1
108678,1,19,7
108678,1,22,1
108715,1,13,1
108721,1,1,4
108722,1,10,4
108722,1,13,1
108742,1,8,3
108757,1,11,6
108757,2,6,3
108758,1,19,2
108763,1,11,1
108771,1,1,1
108774,2,25,1
108779,1,19,3
108790,1,13,3
108794,1,19,4
108803,1,19,5
108803,1,20,2
108816,1,3,3
108820,1,8,6
108831,1,3,2
108858,1,6,3
108858,1,8,1
108858,1,11,2
108858,1,12,1
108858,1,13,5
108858,1,16,4
108858,1,17,8
108858,1,19,13
108858,1,22,1
108858,1,25,1
108858,1,35,2
108858,1,43,1
108858,2,13,1
108858,2,17,1
108858,2,19,1
108858,2,31,2
108858,3032,607,1
108868,1,15,2
108868,1,19,4
108872,1,13,2
108872,1,17,1
108875,1,53,7
108881,1,6,2
108881,1,8,6
108881,1,13,8
108881,1,15,1
108881,1,18,1
108881,1,19,11
108881,1,22,4
108881,1,41,7
108881,1,47,1
108881,1,49,1
108881,1,607,1
108881,2,13,1
108881,2,58,1
108881,3032,607,1
108888,1,6,1
108888,1,25,4
108889,1,53,1
108893,1,22,1
108913,1,6,1
108913,1,8,4
108913,1,13,5
108913,1,15,6
108913,1,17,1
108913,1,18,11
108913,1,19,9
108913,1,20,5
108913,1,22,1
108913,1,25,1
108913,1,27,1
108913,1,32,1
108913,1,37,1
108913,1,40,1
108913,2,37,1
108913,3032,607,1
108919,1,6,1
108919,1,14,7
108942,1,1,1
108942,1,3,1
108942,1,6,1
108942,1,13,10
108942,1,14,1
108942,1,16,6
108942,1,17,4
108942,1,18,1
108942,1,19,7
108942,1,22,1
108942,1,41,1
108942,1,49,1
108942,2,3,1
108942,2,13,1
108942,2,19,1
108942,2,20,1
108942,2,22,1
108942,2,31,1
108945,1,17,1
108953,1,15,4
108993,1,17,2
109001,1,18,1
109001,1,41,1
109005,1,25,3
109024,1,6,2
109034,1,8,2
109041,1,8,1
109041,1,19,4
109055,1,19,3
109057,1,8,4
109070,2,19,1
109119,1,17,1
109133,1,9,2
109143,1,19,4
109145,1,19,1
109147,1,3,8
109147,1,16,2
109147,1,18,1
109148,1,8,3
109148,1,35,2
109149,1,13,1
109161,1,8,4
109161,1,17,2
109162,1,15,1
109170,1,13,3
109173,1,13,2
109173,1,23,6
109176,1,18,1
109176,1,19,4
109177,1,41,1
109183,1,13,1
109201,1,19,1
109209,2,49,1
109211,1,10,5
109213,1,19,2
109226,1,18,1
109226,1,19,1
109231,1,13,8
109231,1,19,2
109237,1,19,2
109237,1,22,1
109243,1,13,1
109243,1,19,2
109243,1,607,1
109258,1,19,4
109264,1,19,3
109266,1,9,3
109266,1,13,1
109266,1,18,2
109266,1,22,2
109266,2,13,7
109298,1,16,3
109299,1,18,2
109304,1,19,4
109310,1,25,2
109330,1,13,3
109352,1,13,2
109356,1,13,7
109358,1,10,4
109361,1,25,3
109368,1,1,3
109368,1,8,1
109368,1,13,1
109368,1,16,4
109368,1,19,2
109371,1,14,1
109393,1,32,2
109397,2,19,2
109404,1,37,2
109425,1,17,2
109425,1,22,6
109428,1,6,3
109430,1,19,2
109435,1,8,6
109442,1,19,1
109451,1,18,1
109452,1,13,3
109452,1,28,3
109460,1,13,1
109460,1,44,1
109460,2,607,1
109467,1,13,4
109480,1,37,2
109484,1,13,4
109498,1,22,1
109498,1,49,2
109516,1,18,5
109537,1,10,2
109537,1,13,1
109537,1,19,1
109538,1,13,2
109538,1,53,1
109540,1,8,1
109548,1,13,2
109549,1,31,3
109552,1,37,2
109566,1,13,4
109567,1,6,1
109567,1,19,3
109578,1,6,2
109590,1,58,4
109591,1,19,1
109594,1,9,1
109594,1,19,1
109601,1,36,1
109602,1,11,4
109602,1,19,3
109612,1,16,6
109616,1,13,4
109617,1,10,2
109619,1,14,1
109620,1,13,2
109625,1,14,2
109625,1,16,1
109643,1,13,1
109643,1,19,7
109644,1,10,1
109644,1,11,1
109644,1,13,2
109644,1,19,5
109644,1,27,1
109644,1,41,2
109644,2,20,1
109652,1,17,4
109656,1,18,2
109659,1,37,1
109668,1,17,2
109668,1,19,1
109668,1,30,5
109674,1,15,2
109674,1,19,1
109674,1,35,5
109676,1,2,5
109676,1,6,4
109676,1,13,8
109676,1,19,2
109676,2,9,2
109676,2,11,1
109676,2,19,1
109696,1,19,4
109696,1,35,4
109703,1,8,11
109703,1,12,1
109703,1,13,10
109703,1,18,3
109703,1,19,5
109723,0,24,1
109723,1,3,1
109723,1,6,1
109723,1,10,1
109723,1,13,4
109723,1,16,3
109723,1,18,2
109723,1,19,7
109723,1,20,1
109723,1,22,1
109723,1,27,1
109723,1,41,2
109723,2,4,1
109723,2,9,1
109723,2,18,1
109728,1,19,1
109728,1,22,8
109734,1,10,3
109734,1,13,4
109734,1,19,14
109734,2,9,2
109735,1,17,3
109735,1,18,5
109735,1,19,2
109735,1,22,2
109735,1,47,3
109735,1,607,1
109735,2,19,3
109735,3032,607,1
109738,1,17,1
109743,1,12,1
109743,1,13,6
109743,1,19,8
109743,1,23,3
109743,1,37,1
109743,2,13,1
109743,2,49,1
109744,1,13,7
109755,1,16,1
109761,1,19,3
109764,1,17,4
109764,1,18,3
109770,1,2,2
109770,1,19,1
109776,1,6,1
109776,1,13,8
109776,1,18,2
109776,1,19,6
109776,1,58,2
109776,2,13,2
109800,1,13,4
109800,1,19,1
109800,1,34,4
109800,1,37,4
109822,1,13,2
109836,1,3,2
109836,1,19,1
109837,1,11,4
109837,1,19,1
109850,1,19,2
109851,1,13,4
109865,1,19,5
109877,1,19,4
109878,1,3,1
109878,2,19,1
109880,1,41,2
109882,1,30,9
109883,2,17,2
109912,0,38,1
109912,1,35,1
109913,1,19,3
109913,1,31,7
109938,1,13,5
109938,1,19,2
109938,1,28,1
109938,1,35,5
109946,1,6,1
109946,2,18,1
109964,1,13,8
109964,1,19,1
109964,1,25,3
109995,3032,607,1
110001,1,19,4
110003,1,47,3
110009,1,10,3
110009,1,13,1
110009,1,19,3
110032,1,18,2
110032,1,19,9
110044,1,13,2
110047,1,19,9
110055,1,19,1
110055,1,37,7
110064,1,1,4
110064,1,13,2
110064,1,19,1
110067,1,19,4
110069,1,6,1
110069,1,13,4
110078,1,9,2
110078,1,19,4
110079,1,28,2
110102,1,19,3
110109,1,13,4
110109,1,23,3
110116,1,19,1
110116,3032,607,1
110129,1,1,1
110137,1,19,2
110138,1,13,3
110141,1,13,2
110143,1,10,3
110143,1,19,8
110168,1,19,1
110171,1,13,3
110171,1,19,6
110172,1,6,3
110172,1,13,1
110184,3032,607,1
110189,1,10,3
110209,1,13,3
110209,1,14,1
110211,1,12,3
110211,1,13,1
110211,1,19,2
110211,1,20,2
110229,1,13,5
110235,1,13,1
110235,1,19,2
110235,2,100,1
110237,1,19,2
110242,1,28,5
110257,1,10,1
110257,1,53,3
110269,1,19,3
110271,1,13,3
110289,1,43,1
110296,1,3,1
110302,1,19,4
110327,1,13,6
110327,1,19,5
110327,1,22,1
110335,1,22,1
110341,1,9,1
110341,1,41,1
110354,1,13,3
110354,1,19,1
110359,1,13,1
110359,1,17,2
110359,1,19,3
110386,1,13,2
110386,1,19,2
110390,1,8,1
110390,1,13,2
110390,1,28,1
110390,1,41,1
110403,1,10,2
110414,1,3,10
110414,1,37,4
110426,1,19,1
110426,1,35,2
110439,1,13,6
110450,1,13,10
110451,1,19,2
110472,1,13,2
110472,1,19,5
110523,1,13,4
110528,1,19,5
110529,1,30,1
110529,3032,607,1
110553,1,13,2
110574,1,46,2
110574,1,57,1
110589,1,1,1
110589,1,13,2
110589,1,15,6
110595,1,28,3
110596,1,14,1
110617,1,14,1
110628,1,20,3
110652,1,17,1
110667,1,19,1
110704,1,19,2
110707,1,8,2
110707,1,19,4
110710,1,19,1
110715,1,1,2
110715,1,25,1
110727,1,9,2
110744,1,17,4
110760,1,13,2
110760,1,25,3
110769,1,17,2
110772,1,19,1
110797,1,10,11
110797,1,13,2
110797,1,19,2
110797,1,22,3
110821,1,16,2
110824,1,26,1
110872,1,22,1
110958,1,13,1
110961,1,13,1
110964,1,13,1
110964,1,16,1
110964,1,47,4
110975,1,13,3
110975,1,43,4
110980,1,13,4
110980,1,49,1
110983,1,17,5
110985,1,13,8
110994,1,13,1
110999,1,37,4
111005,1,19,1
111008,1,19,2
111008,1,31,5
111021,1,8,4
111021,1,13,4
111022,1,11,2
111022,1,13,4
111025,1,3,3
111025,1,6,3
111025,1,8,1
111025,1,10,2
111025,1,11,8
111025,1,12,1
111025,1,13,11
111025,1,14,1
111025,1,15,1
111025,1,17,2
111025,1,18,3
111025,1,19,12
111025,1,20,2
111025,1,23,1
111025,1,27,5
111025,1,31,1
111025,1,35,1
111025,1,37,5
111025,1,40,1
111025,1,47,3
111025,1,53,1
111025,1,607,1
111025,2,1,1
111025,2,13,2
111025,2,17,1
111025,2,19,1
111025,2,30,1
111025,2,37,1
111025,2,607,1
111025,3032,607,1
111033,1,12,1
111044,1,13,1
111048,1,13,4
111053,1,41,4
111053,1,53,1
111061,1,18,1
111068,1,9,1
111069,3032,607,1
111070,1,16,3
111087,1,13,3
111096,1,19,2
111099,1,13,1
111102,1,19,4
111116,1,19,1
111120,1,17,5
111121,1,13,3
111121,1,19,9
111122,1,13,2
111122,1,22,4
111129,1,10,3
111129,1,19,1
111129,3032,607,2
111142,1,16,1
111142,1,19,3
111145,1,19,5
111150,1,15,1
111150,1,19,4
111150,1,31,1
111153,1,6,1
111153,1,17,1
111153,1,19,4
111159,1,10,5
111159,1,19,3
111172,1,16,1
111172,1,19,1
111172,3032,607,1
111182,1,13,1
111182,1,17,1
111182,1,19,5
111182,1,40,1
111182,2,112,1
111186,1,10,2
111186,1,32,3
111189,1,28,1
111189,1,47,7
111191,1,12,1
111191,1,15,4
111201,1,19,3
111215,1,19,1
111219,1,3,1
111219,1,22,2
111227,3032,607,1
111247,2,19,3
111247,3032,607,1
111248,1,18,3
111251,1,8,1
111251,1,15,3
111251,1,19,1
111251,1,20,1
111264,1,41,2
111267,1,19,1
111269,1,8,3
111277,1,19,4
111284,1,9,1
111296,1,19,3
111299,1,14,3
111299,1,19,1
111312,1,31,3
111324,1,3,1
111324,1,19,6
111346,1,22,1
111346,1,32,1
111348,1,13,8
111355,1,8,1
111363,1,42,1
111363,2,15,2
111382,1,3,4
111382,1,19,2
111385,1,17,1
111385,1,18,1
111407,1,27,4
111409,1,16,1
111414,1,1,5
111414,1,13,4
111414,1,19,2
111430,1,6,4
111430,1,19,1
111438,1,13,1
111457,1,19,4
111467,1,36,2
111468,1,19,2
111468,1,36,1
111468,2,19,2
111484,1,25,2
111485,1,19,2
111493,1,1,1
111493,1,10,4
111515,1,13,2
111524,1,19,1
111529,1,25,6
111529,1,47,1
111547,1,11,6
111548,1,19,2
111548,1,28,6
111554,1,9,1
111564,1,6,4
111576,1,10,3
111596,1,3,1
111599,1,19,4
111604,1,19,1
111619,1,13,5
111620,1,22,6
111635,1,19,2
111638,1,19,1
111639,1,3,2
111639,2,20,1
111639,2,23,1
111639,3032,607,1
111641,1,28,3
111657,1,10,1
111663,1,10,1
111663,1,13,4
111668,1,3,1
111668,1,12,1
111668,1,13,1
111668,1,19,1
111668,1,30,1
111668,1,41,1
111672,1,19,1
111702,1,13,2
111702,1,19,1
111704,1,17,1
111704,1,20,2
111708,1,19,1
111708,1,32,1
111715,1,19,1
111732,1,13,1
111735,1,8,6
111735,1,10,1
